4.0,135914.1616872255,220304.3488399638,,94778.2348014919,3883.4939869418918,36639.19656364905,112364.46606763838,25969.442104739377,92264.43139960273,185750.09005100184,57989.317696406906,29284.275558028952,130948.96568077066,0.046,,0.106,2.576,0.273,0.089,0.386,0.109,0.054,0.17300000000000001,0.342,0.077,-0.761,-0.761,
364.0,135914.1616872255,220304.3488399638,,94778.2348014919,3883.4939869418918,36639.19656364905,112364.46606763838,25969.442104739377,92264.43139960273,185750.09005100184,57989.317696406906,29284.275558028952,130948.96568077066,0.046,,0.106,2.576,0.273,0.089,0.386,0.109,0.054,0.17300000000000001,0.342,0.077,-0.761,-0.761,
724.0,135914.1616872255,220304.3488399638,,94778.2348014919,3883.4939869418918,36639.19656364905,112364.46606763838,25969.442104739377,92264.43139960273,185750.09005100184,57989.317696406906,29284.275558028952,130948.96568077066,0.046,,0.106,2.576,0.273,0.089,0.386,0.109,0.054,0.17300000000000001,0.342,0.077,-0.761,-0.761,
1084.0,135914.1616872255,220304.3488399638,,94778.2348014919,3883.4939869418918,36639.19656364905,112364.46606763838,25969.442104739377,92264.43139960273,185750.09005100184,57989.317696406906,29284.275558028952,130948.96568077066,0.046,,0.106,2.576,0.273,0.089,0.386,0.109,0.054,0.17300000000000001,0.342,0.077,-0.761,-0.761,
1444.0,135914.1616872255,220304.3488399638,,94778.2348014919,3883.4939869418918,36639.19656364905,112364.46606763838,25969.442104739377,92264.43139960273,185750.09005100184,57989.317696406906,29284.275558028952,130948.96568077066,0.046,,0.106,2.576,0.273,0.089,0.386,0.109,0.054,0.17300000000000001,0.342,0.077,-0.761,-0.761,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,267993.75445235934,564217.5761358,,28389.420582872168,138634.28627009,31964.017732957975,16348.671926482253,191115.7760538976,28512.620935895327,1493.8465382481395,312599.41519965936,329967.0385164559,34980.82899501026,0.018000000000000002,,0.353,0.073,0.313,0.612,0.053,0.35100000000000003,6.695,0.032,0.031,0.28600000000000003,0.066,0.031,investor 9
1.0,268767.37907480256,566043.5429857852,,28384.671159154703,138716.89996282474,31956.127397245476,16354.450513505004,191239.8577951749,28505.09818676536,1494.4233087613159,312785.1666958772,330158.0962363358,35020.818372352114,0.018000000000000002,,0.353,0.073,0.313,0.612,0.053,0.35100000000000003,6.692,0.032,0.031,0.28600000000000003,0.066,0.031,investor 9
361.0,271443.1985101679,17743.135593194605,,26531.629399747784,170733.44735584024,28954.34861054741,17915.037306506074,220804.13400673063,24734.274361644857,1714.4693663209732,375890.3415470228,399206.4225072599,49112.030799174376,500.0,,800.0,5200.0,800.0,500.0,6800.0,700.0,0.0,11600.0,0.031,1500.0,12500.0,12500.0,
362.0,271247.93739484873,17728.848625441853,,26526.344053603963,170836.06003660723,28946.085275600883,17920.124326296525,220933.39703538956,24723.248563952722,1715.0753173934752,376060.92225700966,399389.4748623847,49151.75938234033,500.0,,800.0,5200.0,800.0,500.0,6800.0,700.0,0.0,11600.0,0.031,1500.0,12500.0,12500.0,
363.0,271329.15996703383,17734.791561226622,,26521.09951366367,170925.7923060359,28937.796514512214,17924.162174149955,221017.30048589525,24711.225324890103,1715.6838825032594,376236.6895927238,399573.4925627261,49190.56922258778,500.0,,800.0,5200.0,800.0,500.0,6800.0,700.0,0.0,11600.0,0.031,1500.0,12500.0,12500.0,
364.0,271590.8895208617,17753.94192656879,,26515.760287486686,171039.820906269,28929.280227831947,17929.135028588622,221098.47994984864,24699.28012851727,1716.292906146549,376401.84129557677,399755.7374231929,49227.90006022896,500.0,,800.0,5300.0,800.0,500.0,6800.0,700.0,0.0,11600.0,0.031,1500.0,12500.0,12500.0,
365.0,271268.0047356601,17730.316923165068,,26510.37910689635,171128.58227330438,28919.859868286265,17931.635575414744,221275.6583745994,24689.362465337745,1716.901583480162,376566.4073787137,399942.2094490167,49266.70544487549,500.0,,800.0,5300.0,800.0,500.0,6800.0,700.0,0.0,11600.0,0.031,1500.0,12500.0,12500.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,301594.31736234773,700031.1472803446,,2413953.0553128924,152419.25993888624,27568.46351147468,87345.6371982723,97281.15025852155,1369.384160336286,40592.55452388158,53679.90308223635,7512.68326799139,2907.1797679069837,0.015,,0.005,0.066,0.363,0.115,0.10300000000000001,7.303,0.247,0.187,1.332,3.44,0.075,0.065,investor 1
1.0,301949.33809796476,700989.9427414137,,2414240.083150591,152396.09415838833,27588.220399644644,87379.95639006642,97312.65414483669,1370.3878862836648,40600.54797711248,53688.79361057557,7518.698700693146,2911.283201962856,0.015,,0.005,0.066,0.363,0.115,0.10300000000000001,7.298,0.247,0.187,1.331,3.435,0.075,0.065,investor 1
361.0,335250.29773544945,51410.12477369658,,2511572.930504931,142421.80141650833,37208.22285623594,100166.96731633693,108632.75619378878,1741.6599674113252,43703.344802326144,56376.00621846356,9639.554474357483,4494.34713096543,3300.0,,0.005,9200.0,2400.0,6500.0,7000.0,100.0,2800.0,3600.0,600.0,200.0,145600.0,145600.0,
362.0,334450.35945626604,51269.70053244086,,2511800.6454986837,142396.61393006885,37229.868629776975,100202.33397613732,108666.78485048018,1742.688548542678,43711.39178167483,56382.36977205399,9645.729820695435,4498.59895098539,3300.0,,0.005,9200.0,2400.0,6500.0,7000.0,100.0,2800.0,3600.0,600.0,200.0,145600.0,145600.0,
363.0,335164.4876136031,51395.0613349715,,2512026.797150966,142368.58465640902,37256.84205383962,100237.45990803301,108699.40463172864,1743.654889847688,43720.101750489775,56391.050859238436,9649.281497991169,4502.949430392707,3300.0,,0.005,9200.0,2400.0,6500.0,7000.0,100.0,2800.0,3600.0,600.0,200.0,145600.0,145600.0,
364.0,335609.8423389019,51473.24061581998,,2512257.9344763667,142338.79155094875,37282.0821368489,100274.25889492694,108728.24358183118,1744.6684226646285,43729.01547337588,56397.20627088429,9656.094698661938,4507.2464880530715,3300.0,,0.005,9200.0,2400.0,6500.0,7000.0,100.0,2800.0,3600.0,600.0,200.0,145600.0,145600.0,
365.0,335696.6478575723,51488.478790330824,,2512474.2265232992,142315.63776530305,37310.21376928866,100309.53282499113,108756.8976296993,1745.6299098557013,43737.338939177025,56405.0665567383,9663.284712575352,4511.580400982097,3300.0,,0.005,9200.0,2400.0,6500.0,7000.0,100.0,2800.0,3600.0,600.0,200.0,145600.0,145600.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,187434.04541289667,356925.9788497127,,70401.18147950372,57900.11461583662,8732.016068572188,761444.2995490473,57730.33835398615,1659.601979180406,20161.6316134554,23483.678854796206,25965.021733456088,116404.28571926255,0.029,,0.14300000000000002,0.17300000000000001,1.1460000000000001,0.014,0.17400000000000002,6.026,0.496,0.426,0.386,0.08600000000000001,0.124,0.085,investor 4
1.0,187407.59108018814,356864.9665941456,,70491.85989260596,57914.79841013323,8742.649119263371,761578.8115357689,57792.663889533695,1661.3506629395345,20182.07006550383,23504.194253929676,25980.935835303462,116449.8211474449,0.029,,0.14200000000000002,0.17300000000000001,1.1440000000000001,0.014,0.17400000000000002,6.0200000000000005,0.496,0.426,0.385,0.08600000000000001,0.124,0.085,investor 4
361.0,188807.2997822175,30607.917580301328,,102233.8390768062,63706.56242798143,12558.694663971266,800431.4725666216,78997.16392589355,2300.286035953996,28230.135985905923,31233.51990059815,32516.082858404334,132859.83276960326,2600.0,,8600.0,5400.0,1000.0,0.014,6700.0,100.0,2300.0,2600.0,2700.0,11200.0,64600.0,64600.0,
362.0,188978.8699991228,30641.551779777597,,102312.60254870285,63722.1250589284,12569.439293342075,800570.5700044123,79052.9644048043,2301.934082836554,28251.73290133716,31257.192591177416,32532.579669412324,132904.94153230375,2600.0,,8600.0,5400.0,1000.0,0.014,6700.0,100.0,2400.0,2600.0,2700.0,11200.0,64600.0,64600.0,
363.0,188919.00106628638,30629.81522278202,,102390.86793510054,63748.479763669435,12579.699680962518,800671.3181694984,79109.08926855469,2303.709862822154,28274.610707852808,31276.18683162516,32552.146598631763,132949.20305864458,2600.0,,8700.0,5400.0,1000.0,0.014,6700.0,100.0,2400.0,2600.0,2700.0,11300.0,64600.0,64600.0,
364.0,189213.9428001126,30687.6348682212,,102475.59175581069,63771.44014083163,12590.242576741162,800852.4947084609,79164.99361990423,2305.632331066167,28297.951907483,31297.65914236625,32574.443184171385,132994.49805311923,2600.0,,8700.0,5400.0,1000.0,0.014,6700.0,100.0,2400.0,2600.0,2700.0,11300.0,64600.0,64600.0,
365.0,189453.30368311363,30734.55858161906,,102562.08653256472,63789.66273554657,12600.418860587508,800959.0187061338,79222.26351503213,2307.6634213950556,28318.22786424765,31317.004452626265,32589.41175562734,133040.40084967267,2600.0,,8700.0,5400.0,1000.0,0.014,6700.0,100.0,2400.0,2600.0,2700.0,11300.0,64600.0,64600.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,174909.23415661583,351323.5766774686,,18113.298923949595,67984.49165430837,4599.58323411099,63549.60376632083,1351.41724122566,82276.79659634906,16273.420086228874,27873.861351116422,174410.89162771078,15050.493736026023,0.029,,0.553,0.148,2.1750000000000003,0.158,7.4,0.122,0.615,0.359,0.058,0.665,0.212,0.121,investor 9
1.0,174894.56754031146,351285.92159596033,,18111.827506598507,68007.73645918746,4599.458288997271,63627.68087233173,1351.8398322042833,82377.70123153522,16288.359455545893,27870.73418890297,174519.6478458167,15058.755994876861,0.029,,0.553,0.148,2.1750000000000003,0.158,7.398000000000001,0.122,0.614,0.359,0.058,0.665,0.212,0.121,investor 9
361.0,199643.62929055587,50194.02839762734,,17583.553379052806,77589.43590279046,4635.79846796835,89284.2445242105,1503.357036917084,115820.65097748341,21862.785194998673,26470.52608869744,215032.23556950517,17365.69583666005,6000.0,,2100.0,9300.0,500.0,10800.0,100.0,14000.0,2600.0,3200.0,0.058,2100.0,23600.0,23600.0,
362.0,199111.50268538363,50028.720346797294,,17582.455146892993,77614.6367446366,4635.917369045904,89357.47715998218,1503.7832800903852,115907.16953244805,21877.935243843556,26466.333888155663,215140.28979797664,17368.49366522506,6000.0,,2100.0,9300.0,500.0,10800.0,100.0,14000.0,2600.0,3200.0,0.058,2100.0,23600.0,23600.0,
363.0,199664.21482790547,50200.42340780251,,17581.197377034063,77644.88308992962,4636.082372419415,89422.81628392568,1504.241725188226,115998.77485122874,21892.269342618616,26460.19758068468,215239.15107632714,17373.943680719523,6000.0,,2100.0,9300.0,500.0,10800.0,100.0,14000.0,2600.0,3200.0,0.058,2100.0,23600.0,23600.0,
364.0,199994.29387924605,50302.96427696142,,17579.5920584508,77675.88768342274,4636.277945869325,89490.28726513732,1504.6860400706062,116087.26799550034,21908.200888110114,26457.173863492924,215334.78559301002,17378.066964355625,6000.0,,2100.0,9300.0,500.0,10800.0,100.0,14000.0,2600.0,3200.0,0.058,2100.0,23600.0,23600.0,
365.0,200441.1292482156,50441.77613708703,,17577.882171316374,77707.61683966451,4636.188054789905,89563.12520270735,1505.1286705137657,116179.62986142986,21922.418928771705,26452.41352422244,215413.0769509581,17385.505686222652,6100.0,,2100.0,9400.0,500.0,10800.0,100.0,14000.0,2600.0,3200.0,0.058,2100.0,23600.0,23600.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,151613.57732843596,342664.7500530499,,93.8385177740585,188.0533435198514,124.69551022478997,37386.08153427824,1162326.8288583604,126346.51804374644,21928.813142661336,26972.561498756502,64802.81298411104,43902.015865722016,0.03,,106.56700000000001,53.177,80.196,0.268,0.009000000000000001,0.08,0.457,0.371,0.155,0.228,0.126,0.079,investor 5
1.0,151711.63494314768,342913.3963099103,,93.97059316559316,187.9981168665027,124.6986036058214,37397.698597358896,1162542.946638659,126397.21983596668,21940.650921501896,26987.49098110055,64783.297953482586,43909.05864898183,0.03,,106.417,53.193,80.194,0.268,0.009000000000000001,0.08,0.456,0.371,0.155,0.228,0.126,0.079,investor 5
361.0,152284.2093645512,27204.85730946196,,145.8639279782791,165.40224213721126,120.10605305461402,41823.97119700885,1229751.3661692622,145725.6441033161,24699.53881384859,32434.86023603824,57377.475231992066,41300.71398128523,2100.0,,0.0,0.0,0.0,3300.0,0.009000000000000001,11500.0,1900.0,2500.0,4500.0,3200.0,95800.0,95800.0,
362.0,152610.09804341197,27270.139837808383,,146.01412427434124,165.33781050811132,120.08337142436437,41836.08212990644,1229914.6626601517,145788.03579623805,24706.927573209636,32446.116523830035,57356.78461076258,41289.9219549574,2100.0,,0.0,0.0,0.0,3300.0,0.009000000000000001,11500.0,1900.0,2500.0,4500.0,3200.0,95800.0,95800.0,
363.0,152848.07297961393,27317.811348131025,,146.15867880033227,165.2729972972529,120.06999947631313,41848.12446702089,1230044.638959461,145832.52177265714,24714.461424624915,32460.842132149675,57334.8512488899,41265.79925002686,2100.0,,0.0,0.0,0.0,3300.0,0.009000000000000001,11500.0,1900.0,2500.0,4500.0,3200.0,95800.0,95800.0,
364.0,153138.22839839107,27375.935734094368,,146.30884419417436,165.2107897354491,120.06062123377444,41860.14738875265,1230216.2093822362,145896.60051789304,24720.934713684725,32476.95692741409,57312.8768245073,41246.57693785324,2100.0,,0.0,0.0,0.0,3300.0,0.009000000000000001,11500.0,1900.0,2500.0,4500.0,3200.0,95800.0,95800.0,
365.0,153100.5299873581,27368.38392960862,,146.44863703518803,165.14765403752384,120.04653716166715,41872.196716588456,1230340.1090646298,145933.9521680724,24728.078071887416,32495.999332280804,57291.22928918933,41265.48480168881,2100.0,,0.0,0.0,0.0,3300.0,0.009000000000000001,11500.0,1900.0,2500.0,4500.0,3200.0,95800.0,95800.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,196070.65147018278,421871.44926764426,,263177.4565265342,4997.762967265229,430.6121850874083,30617.66504583226,499491.808082798,450382.5339820731,20251.463434097743,61394.38307894833,206083.51677800505,12619.723270583634,0.024,,0.038,2.001,23.223,0.327,0.021,0.023,0.494,0.163,0.049,0.793,0.126,0.022,investor 5
1.0,195998.10111719684,421681.93024639215,,263353.42021438637,5000.117868881188,431.0092993121299,30635.322308506864,499551.7375915354,450524.2706347466,20259.05693215432,61427.20583822491,206184.28116935003,12631.866979240069,0.024,,0.038,2.0,23.202,0.327,0.021,0.023,0.494,0.163,0.049,0.792,0.126,0.022,investor 5
361.0,226568.4104222466,11033.856938613679,,325059.1906132577,5885.046317793193,559.336940828197,35296.16554410388,524480.6888724114,491219.2184196223,22884.635181373786,74178.77513567694,243685.96112322915,17162.999319471895,200.0,,7100.0,100.0,0.0,700.0,0.021,10800.0,500.0,1600.0,5300.0,300.0,11100.0,11100.0,
362.0,226761.0960498953,11044.930447994191,,325222.0819383775,5887.643740549064,559.6746626623883,35311.93902239542,524547.5205380482,491299.93419719214,22891.61235291853,74213.81769051353,243782.57070225652,17175.39168610396,200.0,,7100.0,100.0,0.0,700.0,0.021,10800.0,500.0,1600.0,5300.0,300.0,11100.0,11100.0,
363.0,227598.26318547607,11093.041862644233,,325393.27814413194,5889.752816743346,560.0184079429472,35333.36796721424,524634.2364150649,491360.05613098154,22896.88994839335,74248.50714719734,243888.82014370477,17187.87678643936,200.0,,7100.0,100.0,0.0,700.0,0.021,10800.0,500.0,1600.0,5300.0,300.0,11100.0,11100.0,
364.0,227619.87314585655,11094.283772079336,,325567.7642200181,5892.352921213114,560.3527934927429,35347.622453198375,524729.8549334324,491445.35946057655,22903.69750819786,74283.37462207461,243974.5338715185,17200.092674880056,200.0,,7100.0,100.0,0.0,700.0,0.021,10800.0,500.0,1600.0,5300.0,300.0,11100.0,11100.0,
365.0,227426.108721729,11083.1482650134,,325745.4397427428,5894.5025614257065,560.6965872617741,35357.00534769234,524798.8867593303,491504.6653033126,22905.42396396787,74318.34391904327,244069.80414430954,17212.468298453867,200.0,,7100.0,100.0,0.0,700.0,0.021,10800.0,500.0,1600.0,5300.0,300.0,11100.0,11100.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,156170.1936330267,342855.45207646134,,25400.68153364148,10567.902870217787,4307.949116190628,6419.139448162552,2061.9605600451027,8976.970301784295,231475.004691854,1555.0425999752838,53189.49844705401,15831.713623516314,0.03,,0.394,0.9470000000000001,2.322,1.558,4.8500000000000005,1.114,0.044,6.431,0.189,0.632,0.11,0.109,investor 7
1.0,155981.94532931532,342400.46871997544,,25410.77518361766,10582.26590308716,4312.612421328417,6420.846115780435,2061.0378670577697,8980.94784120974,231577.09613583665,1556.5145187692551,53205.658056135646,15847.33101511249,0.03,,0.394,0.9450000000000001,2.319,1.558,4.852,1.114,0.044,6.425,0.188,0.632,0.11,0.109,investor 7
361.0,172542.64766036585,41684.49512377475,,31273.74461201769,15918.136779502403,6120.138346728251,7147.55599806165,1713.2681371702092,10401.13591867699,266598.1742719278,2068.314561045925,59411.614695222466,21977.841519234273,4500.0,,3400.0,1700.0,600.0,700.0,100.0,1100.0,0.044,200.0,6400.0,2300.0,29100.0,29100.0,
362.0,172368.30313731535,41638.564827648195,,31294.71719440677,15932.666693510411,6124.828611423663,7149.6125641888175,1712.2791008123606,10405.13549448342,266693.0194466631,2069.751307642586,59425.8142528051,21994.429267574484,4500.0,,3400.0,1700.0,600.0,700.0,100.0,1100.0,0.044,200.0,6400.0,2300.0,29100.0,29100.0,
363.0,172315.18236027187,41624.57039308042,,31317.158026600948,15947.006405017015,6129.715568300787,7151.573934778605,1711.3237450255615,10409.06831920147,266794.84934260475,2071.1699772168463,59443.17192854681,22011.045823040808,4500.0,,3400.0,1700.0,600.0,700.0,100.0,1100.0,0.044,200.0,6400.0,2300.0,29100.0,29100.0,
364.0,171647.16994965458,41448.58546795041,,31332.102488701228,15961.635259351071,6134.848729410541,7152.903297343015,1710.312977553749,10412.932405911053,266895.5315178884,2072.697569421744,59463.02789060084,22027.658652265643,4500.0,,3400.0,1700.0,600.0,700.0,100.0,1100.0,0.044,200.0,6400.0,2400.0,29100.0,29100.0,
365.0,171544.40374877848,41421.5121652997,,31358.53386610081,15975.691819081316,6139.933767481332,7154.804574171756,1709.3824700957284,10416.86296356045,266992.8281874256,2074.276436333306,59481.37363715423,22044.13760040785,4500.0,,3400.0,1700.0,600.0,700.0,100.0,1100.0,0.044,200.0,6400.0,2400.0,29100.0,29100.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,126887.40487102086,279477.24615997315,,8452.868227250196,13993.892515558327,56661.94247907018,9573.418395746981,58282.4055539937,19421.064063145976,7954.6485824016545,82359.43725195542,7327.5104758929965,44343.38797938936,0.036000000000000004,,1.184,0.715,0.177,1.045,0.17200000000000001,0.515,1.258,0.122,1.365,0.226,0.34600000000000003,0.171,investor 8
1.0,127179.55478423394,280301.269972509,,8454.451259793972,14005.08340316124,56653.812939252115,9581.158805180214,58259.53882789079,19441.61211605854,7961.889416548799,82417.51542595284,7326.193911563111,44373.95592542561,0.036000000000000004,,1.183,0.715,0.177,1.044,0.17200000000000001,0.515,1.256,0.122,1.365,0.226,0.34600000000000003,0.171,investor 8
361.0,137516.1847553998,52917.02129779332,,9153.47108671571,18431.684557448683,54160.321459014034,12219.90158168918,48514.07520160479,27009.013842277433,10527.006900440143,102768.52654903867,6694.512994971475,51772.131229084225,9000.0,,1500.0,3100.0,9200.0,2000.0,8200.0,4600.0,1800.0,0.122,1100.0,8800.0,17300.0,17300.0,
362.0,137716.17729037142,53013.48055118154,,9155.627625997595,18443.769268566535,54153.25508890715,12227.687809515477,48485.57084807806,27029.867708244827,10533.97047293404,102822.71129326483,6692.164928277675,51795.22953045384,9000.0,,1500.0,3100.0,9200.0,2000.0,8200.0,4600.0,1800.0,0.122,1100.0,8800.0,17300.0,17300.0,
363.0,138059.4998254403,53179.0699088483,,9156.777989696951,18455.992575137054,54146.710174596716,12235.099790175978,48456.84436735553,27049.40938264071,10541.437815426842,102876.52609822279,6690.292814219267,51807.0166640731,9000.0,,1500.0,3100.0,9200.0,2000.0,8200.0,4600.0,1800.0,0.122,1100.0,8800.0,17300.0,17300.0,
364.0,138021.22340655234,53160.60864583751,,9159.18919989246,18468.728361609385,54140.01363685166,12241.862910578977,48428.6834338043,27071.85629667862,10549.006473686197,102930.69641919162,6688.241466602615,51835.253354391876,9000.0,,1500.0,3100.0,9200.0,2000.0,8200.0,4600.0,1800.0,0.122,1100.0,8800.0,17300.0,17300.0,
365.0,137823.9036152867,53065.43849487709,,9161.043691296054,18481.12281154079,54132.942350142366,12249.523542678326,48399.10893156706,27089.49309178314,10556.270868759002,102984.82220693814,6687.39088989803,51846.266649580204,9000.0,,1500.0,3100.0,9200.0,2000.0,8200.0,4600.0,1800.0,0.122,1100.0,8800.0,17300.0,17300.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,243090.90991971764,538550.5352678951,,13651.151596165704,22088.551303084336,160163.5128353193,3804.4034023647646,28724.021383190582,45301.33128227744,39813.6145640373,678050.8457502078,707259.3839784694,73012.81235382783,0.019,,0.733,0.453,0.063,2.629,0.34900000000000003,0.221,0.252,,0.015,0.137,0.08600000000000001,0.062,investor 9
1.0,242379.66389923755,536706.2211890846,,13652.508428249665,22088.40810743074,160350.0198031272,3806.5350609048487,28748.2366883949,45364.93634858448,39831.37425920849,678556.1175630288,707623.6891091705,73027.54834746665,0.019,,0.733,0.453,0.063,2.628,0.34800000000000003,0.221,0.252,,0.015,0.137,0.08600000000000001,0.062,investor 9
361.0,265790.9951051463,37039.64024958645,,14201.438662382328,22308.769928693062,233268.2808227703,4645.021826324419,37025.03098139061,68072.37031913959,46864.33119882224,845374.2545591249,829325.4346935019,78686.91430425819,2200.0,,800.0,1300.0,14400.0,200.0,2200.0,4200.0,2900.0,44132.95131957867,0.015,4800.0,50700.0,50700.0,
362.0,265793.05685497395,37039.971718411194,,14203.419488641026,22309.11498524647,233457.9843205401,4647.832968080466,37047.09786055505,68134.50933058062,46887.4689134505,845903.7543133033,829623.7054936602,78700.03058652715,2200.0,,800.0,1300.0,14400.0,200.0,2200.0,4200.0,2900.0,44194.9207019151,0.015,4800.0,50700.0,50700.0,
363.0,266804.9137567576,37202.64859295227,,14205.273738691969,22310.137990062678,233657.23936242895,4650.572929449339,37070.73357845783,68197.41098159112,46908.763245634495,846331.5983962055,829943.309893219,78713.22239624025,2300.0,,800.0,1300.0,14400.0,200.0,2200.0,4200.0,2900.0,44217.92464773092,0.015,4800.0,50700.0,50700.0,
364.0,267410.8684005442,37300.06830456473,,14206.442737722944,22310.166576496013,233834.89903709028,4652.939549037774,37092.45710167186,68258.73402762282,46928.476483754835,846656.1509369605,830162.5385075717,78725.72825408069,2300.0,,800.0,1300.0,14400.0,200.0,2200.0,4200.0,2900.0,44246.736509208895,0.015,4800.0,50700.0,50700.0,
365.0,266646.0304214895,37177.104818578126,,14207.283165057079,22311.741480498567,234022.1451679297,4655.240702347735,37115.915028134536,68322.49030568553,46947.12293519944,847099.8045031155,830548.4232124267,78739.51011178156,2300.0,,800.0,1300.0,14500.0,200.0,2300.0,4200.0,2900.0,44378.71336465273,0.015,4800.0,50700.0,50700.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,238478.62142536681,443413.05596526485,,150424.18074050473,110528.7263356881,1821.3743776154445,17486.841619372248,10944.245162690584,58163.64653726343,44670.30350760134,1434.802696534063,7181.816474411757,65348.89014824384,0.023,,0.067,0.091,5.4910000000000005,0.5720000000000001,0.914,0.17200000000000001,0.224,6.97,1.393,0.154,0.112,0.09,investor 1
