Time,Home Value,Equity,HEP Expectation
0.0,225217.06739658385,99468.36901040729,98657.72248677183
1.0,225011.05701361704,99262.35862744048,98493.47779143676
2.0,225299.7583165886,99551.05993041203,98723.64899381273
3.0,225379.7324023781,99631.03401620155,98787.40946629978
4.0,225527.74763968363,99779.04925350707,98905.41671043033
5.0,225765.5086447752,100016.81025859863,99094.97503890605
6.0,226072.23744702202,100323.53906084546,99339.5189203843
7.0,226109.2674102393,100360.56902406273,99369.04158297686
8.0,225865.56440140886,100116.8660152323,99174.7459078698
9.0,225973.014456331,100224.31607015444,99260.41198586194
10.0,225952.29366886793,100203.59528269137,99243.89204460963
11.0,225983.18281005445,100234.48442387789,99268.51884987198
12.0,226103.22381170324,100354.52542552668,99364.22323845468
12.999999999999998,226202.7570735141,100454.05868733754,99443.57754102138
14.0,226915.35768832098,101166.65930214441,100011.70847301137
15.0,227266.81345102057,101518.11506484401,100291.9115571329
16.0,227038.09752102473,101289.39913484816,100109.56454287341
17.0,227568.30377068766,101819.6053845111,100532.27898418719
18.0,227468.40013858795,101719.70175241139,100452.6293986625
19.0,227351.35154065635,101602.65315447979,100359.31074632172
20.0,227310.64960072687,101561.95121455031,100326.86054829288
21.0,226767.2855449323,101018.58715875573,99893.65585970011
22.0,226880.5844195785,101131.88603340193,99983.9849920481
23.0,227451.0614382696,101702.36305209303,100438.80587428337
24.0,228220.2420284306,102471.54364225404,101052.04599290891
25.0,228648.1283484281,102899.42996225152,101393.18442124415
25.999999999999996,229027.85954823304,103279.16116205648,101695.93049803407
27.0,228722.2696779382,102973.57129176163,101452.29464618406
28.0,229335.63623353146,103586.9378473549,101941.30981911533
29.000000000000004,229659.58014084733,103910.88175467077,102199.57868690982
30.0,230184.72632916234,104436.02794298578,102618.25892265348
60.0,232840.34639831836,107091.6480121418,104735.48963162479
90.0,234618.96612235234,108870.26773617578,106153.51939538676
120.0,236104.61886811806,110355.9204819415,107337.97708673205
150.0,234505.50868073618,108756.81029455962,106063.06384327632
180.0,235835.51301730485,110086.81463112829,107123.42863609969
210.0,236585.61080512154,110836.91241894498,107721.45472030598
240.0,235737.40113267888,109988.70274650231,107045.20754662315
270.0,235410.69017063998,109661.99178446342,106784.73260526372
300.0,236508.18053244878,110759.48214627222,107659.72233885167
330.0,238170.82167932048,112422.12329314392,108985.28653948479
360.0,238064.39864076694,112315.70025459038,108900.43926483711
390.0,235858.18159228362,110109.48320610706,107141.50147853342
420.0,236644.68220793793,110895.98382176137,107768.55023276932
450.0,241759.87509205923,116011.17670588267,111846.71020089122
480.0,242967.66535995432,117218.96697377776,112809.63809667146
510.0,237867.54121872282,112118.84283254626,108743.49189722167
540.0,235112.54555576955,109363.84716959299,106547.0325887404
570.0,237018.084820884,111269.38643470743,108066.25075406066
600.0,240492.42287917284,114743.72449299628,110836.21597453543
630.0,242569.92320998604,116821.22482380948,112492.53253479314
660.0,243668.99534283814,117920.29695666158,113368.78335774636
690.0,245924.83165777687,120176.13327160031,115167.28080693865
720.0,242600.3560177881,116851.65763161152,112516.79552180211
750.0,244270.10133899498,118521.40295281842,113848.02362603313
780.0,251132.12844507987,125383.43005890331,119318.87191624576
810.0,251833.66632826647,126084.9679420899,119878.18292878132
840.0,251306.3824841996,125557.68409802303,119457.79841671605
870.0,247274.3646583826,121525.66627220604,116243.21510373012
900.0,247423.96437077265,121675.26598459609,116362.48559306112
930.0,247887.71163839946,122139.0132522229,116732.21466975583
960.0,249598.88758305274,123850.18919687618,118096.47392526914
990.0,252700.9817902711,126952.28340409453,120569.6624637682
1020.0,262412.1908199393,136663.49243376276,128312.0613926133
1050.0,262070.381665792,136321.68327961542,128039.54920377515
1080.0,258871.6138881927,133122.91550201614,125489.28629220076
1110.0,261830.62865138843,136081.93026521185,127848.40271766468
1140.0,261993.58232771658,136244.88394154003,127978.3198438639
1170.0,263844.59062366554,138095.892237489,129454.06242175052
1200.0,262101.6924565715,136352.99407039495,128064.5121751469
1230.0,263907.96981745353,138159.27143127698,129504.59238157286
1260.0,266514.61655956495,140765.9181733884,131582.77841199862
1290.0,265052.6994067761,139304.00102059956,130417.24425829713
1320.0,267107.2718201644,141358.57343398785,132055.28121168312
1350.0,266795.5112294802,141046.81284330366,131806.7256656131
1380.0,268319.1254971469,142570.42711097037,133021.44871790422
1410.0,266344.6785921356,140595.98020595906,131447.2929608076
1440.0,263370.2357845144,137621.53739833785,129075.87630843386
1470.0,264672.7373784608,138924.03899228427,130114.31415020836
1500.0,264698.82460608473,138950.12621990818,130135.1125618783
1530.0,265318.25380364177,139569.55541746522,130628.96126197417
1560.0,264402.7509433491,138654.05255717254,129899.0636412732
1590.0,269603.14746834605,143854.4490821695,134045.15341873543
1620.0,268655.02482588467,142906.32643970812,133289.24921473977
1650.0,264329.0645919837,138580.36620580713,129840.31615410253
1680.0,261668.41564665642,135919.71726047987,127719.07610238485
1710.0,259437.04316903563,133688.3447828591,125940.08279395063
1740.0,259158.27240274768,133409.5740165711,125717.8288525817
1770.0,256832.59757255166,131083.89918637509,123863.65165804893
1800.0,252553.71430991899,126805.01592374242,120452.25137945847
