Time,Home Value,Equity,HEP Expectation
0.0,338341.4800410812,75043.36498976924,100356.05751467723
1.0,339410.940858902,76112.82580759004,101208.70029736692
2.0,339559.186387494,76261.07133618201,101326.89114448697
3.0,339717.62451786664,76419.50946655468,101453.20818772414
4.0,339306.7479732959,76008.63292198395,101125.63104373997
5.0,339048.0650679013,75749.95001658931,100919.39243395213
6.0,340559.8739280235,77261.75887671154,102124.70345789047
7.0,340839.61166114255,77541.49660983059,102347.72832725964
8.0,339885.6004966097,76587.48544529773,101587.12941564938
9.0,339359.28736161656,76061.1723103046,101167.51881514034
10.0,339309.4175665239,76011.30251521192,101127.75941474768
11.0,339459.57189854124,76161.45684722927,101247.4720824311
12.0,339542.6699504547,76244.55489914276,101313.72318115202
12.999999999999998,339396.9909179374,76098.87586662546,101197.57850937416
14.0,338859.9301612874,75561.81510997546,100769.39921529157
15.0,339235.3114730801,75937.19642176811,101068.67728226064
16.0,339232.34425741393,75934.22920610197,101066.31162754916
17.0,340550.6493198339,77252.53426852194,102117.3490083726
18.0,339773.28050167015,76475.16545035818,101497.58070901038
19.0,339937.4034733452,76639.28842203325,101628.43007248447
20.0,338730.017473786,75431.90242247406,100665.82448536028
21.0,338427.0056994872,75128.89064817526,100424.24405705402
22.0,337979.00029519195,74680.88524387998,100067.06540383634
23.0,338437.7514028873,75139.63635157532,100432.81122127018
24.0,338928.411258526,75630.296207214,100823.99673989287
25.0,339451.83256066934,76153.71750935738,101241.30178570838
25.999999999999996,338994.58341981063,75696.46836849867,100876.75343260582
27.0,339338.51398486266,76040.39893355069,101150.95694633118
28.0,338706.64930624305,75408.53425493109,100647.19388284713
29.000000000000004,339479.0744873829,76180.95943607093,101263.02079758036
30.0,339639.1589017289,76341.04385041696,101390.6503640299
60.0,335186.3259218248,71888.21087051282,97840.56620987244
90.0,332758.0803284779,69459.96527716593,95904.61302181259
120.0,333440.01163714664,70141.89658583468,96448.29241514587
150.0,341532.08431949274,78233.96926818078,102899.81196091285
180.0,342890.0381784511,79591.92312713916,103982.459906282
210.0,334878.08439784625,71579.96934653429,97594.81628957042
240.0,330785.2441245917,67487.12907327974,94331.74141899863
270.0,332302.04497849446,69003.9299271825,95541.03238067508
300.0,330064.22035767516,66766.1053063632,93756.89500970073
330.0,331680.91245833057,68382.7974070186,95045.82568250847
360.0,333116.3827908509,69818.26773953892,96190.27473421153
390.0,337948.34294708277,74650.2278957708,100042.62339888755
420.0,341000.36756393523,77702.25251262326,102475.89324738288
450.0,346464.1141452015,83165.99909388955,106831.9425867639
480.0,347891.2158708113,84593.10081949935,107969.71964809156
510.0,350088.8455458801,86790.73049456812,109721.81102932632
540.0,351134.6386128575,87836.52356154553,110555.58436247389
570.0,355254.0839076433,91955.96885633131,113839.87046324124
600.0,361862.229621165,98564.11456985306,119108.30821776985
630.0,365133.11931600963,101835.00426469767,121716.07134925717
660.0,366666.27423912403,103368.15918781207,122938.40082421854
690.0,363776.73638498,100478.62133366801,120634.67584842662
720.0,362440.78027221916,99142.66522090719,119569.56591774516
750.0,360588.7520809951,97290.63702968316,118093.01021390673
780.0,362565.3292798656,99267.21422855364,119668.86437795176
810.0,366227.17166731117,102929.0566159992,122588.32008027914
840.0,366334.8029691837,103036.68791787175,122674.13065996929
870.0,366511.6624820099,103213.54743069794,122815.13441125075
900.0,361180.87564248743,97882.76059117547,118565.08910894812
930.0,362225.81740780635,98927.70235649438,119398.18372979238
960.0,360613.37156517763,97315.25651386566,118112.63844633182
990.0,362683.8374111716,99385.72235985962,119763.34666394515
1020.0,365728.2547395252,102430.13968821324,122190.55149395052
1050.0,366949.2723322702,103651.15728095826,123164.02506179246
1080.0,373554.70026999345,110256.58521868149,128430.29603107665
1110.0,379321.1072820877,116022.99223077571,133027.645685206
1140.0,381817.9162488918,118519.80119757983,135018.2619937477
1170.0,379299.7754546646,116001.66040335264,133010.63858369208
1200.0,382693.3045555094,119395.18950419745,135716.17771842977
1230.0,383827.25635901996,120529.14130770799,136620.23685278062
1260.0,388925.08980060235,125626.97474929038,140684.55675949436
1290.0,392667.7383145931,129369.62326328113,143668.43629058456
1320.0,392959.94047421706,129661.8254229051,143901.39860050572
1350.0,396331.80082975613,133033.68577844417,146589.66202117613
1380.0,395807.8256997642,132509.71064845222,146171.91542826503
1410.0,394826.110005094,131527.994953782,145389.22868765178
1440.0,394703.03674728115,131404.92169596918,145291.10678989955
1470.0,399743.4585853211,136445.34353400912,149309.6544826271
1500.0,404179.36788043607,140881.2528291241,152846.24598941352
1530.0,406342.65279223747,143044.5377409255,154570.95552174357
1560.0,406240.91304028005,142942.7979889681,154489.8420636592
1590.0,411698.68288537214,148400.56783406017,158841.12636548292
1620.0,412025.04776380915,148726.9327124972,159101.32538678954
1650.0,411268.17782791995,147970.06277660799,158497.90011162544
1680.0,418630.791635964,155332.67658465204,164367.84823927356
1710.0,415113.0684600303,151814.95340871834,161563.2936193373
1740.0,419850.133513987,156552.01846267504,165339.98581982194
1770.0,425404.64168428734,162106.52663297538,169768.3961214241
1800.0,425131.105926299,161832.99087498704,169550.31586456014
