Time,Home Value,Equity,HEP Expectation
0.0,451812.3096902231,-129072.71468135843,-13495.61030964527
1.0,453007.0721266195,-127877.95224496198,-12543.069037027184
2.0,453328.36463473656,-127556.65973684494,-12286.914034793008
3.0,453894.5623514848,-126990.46202009672,-11835.504886635086
4.0,454174.3128717781,-126710.71149980341,-11612.469822510113
5.0,453512.1537837565,-127372.87058782502,-12140.385532918724
6.0,453032.68959998235,-127852.33477159915,-12522.645143594546
7.0,453907.15609073703,-126977.86828084447,-11825.464349663951
8.0,454631.41389566247,-126253.61047591903,-11248.039557763059
9.0,454067.2310877165,-126817.79328386503,-11697.842291343271
10.0,453011.837014145,-127873.18735743652,-12539.270162967287
11.0,451823.75991464354,-129061.26445693796,-13486.481456068188
12.0,452255.36407746683,-128629.66029411467,-13142.378924888064
12.999999999999998,451768.8845105797,-129116.13986100181,-13530.23164910243
14.0,451777.6914430344,-129107.33292854711,-13523.210197479328
15.0,451465.21664275695,-129419.80772882455,-13772.335157262192
16.0,450056.96923120134,-130828.05514038017,-14895.08034969572
17.0,449576.36795564555,-131308.65641593596,-15278.246522897944
18.0,449709.890970326,-131175.13340125547,-15171.793408493731
19.0,449763.26766511507,-131121.75670646643,-15129.238082653554
20.0,450146.2633759499,-130738.76099563163,-14823.889328213127
21.0,450715.17365579127,-130169.85071579023,-14370.317550713915
22.0,451562.3830421404,-129322.6413294411,-13694.867869285183
23.0,451591.9030548862,-129293.1213166953,-13671.332621061785
24.0,449911.8831266589,-130973.14124492259,-15010.7523012486
25.0,448815.1304228491,-132069.8939487324,-15885.15392655015
25.999999999999996,449545.148560059,-131339.87581152248,-15303.13662815774
27.0,449844.4642341281,-131040.56013745337,-15064.502968103743
28.0,448492.4549685284,-132392.5694030531,-16142.41150223045
29.000000000000004,447675.76480843447,-133209.25956314703,-16793.529298314596
30.0,447250.46708463813,-133634.55728694337,-17132.603931668826
60.0,445055.08940438356,-135829.93496719794,-18882.899878145214
90.0,433643.6107633624,-147241.41360821913,-27980.862833824685
120.0,432131.75271216384,-148753.27165941766,-29186.213076045293
150.0,444786.6336912631,-136098.3906803184,-19096.929997294777
180.0,475450.6727410462,-105434.35163053533,5350.409398633818
210.0,475741.75729838986,-105143.26707319164,5582.480684309571
240.0,473715.3061702615,-107169.71820131998,3966.8638238501007
270.0,473074.55042185547,-107810.47394972603,3456.0122290637073
300.0,477998.55216155254,-102886.47221002897,7381.742349648336
330.0,470769.59711228317,-110115.42725929833,1618.3555603059392
360.0,472974.8903217247,-107910.1340498568,3376.556802850134
390.0,470351.3846363583,-110533.6397352232,1284.9297411583636
420.0,470640.1198669913,-110244.9045045902,1515.1279928429162
450.0,471646.73373347125,-109238.29063811025,2317.6651535388833
480.0,482370.3293556878,-98514.69501589373,10867.203630691183
510.0,484738.18303578213,-96146.84133579937,12755.00851064143
540.0,485216.6117811907,-95668.41259039083,13136.442603416386
570.0,481235.7206863744,-99649.3036852071,9962.620800776498
600.0,504545.8194703791,-76339.2049012024,28546.927173462795
630.0,504204.9967369068,-76680.02763467468,28275.201422477487
660.0,511440.60850276507,-69444.41586881643,34043.895373392705
690.0,516817.97461285046,-64067.04975873104,38331.07665880627
720.0,514135.7949744675,-66749.22939711402,36192.67095713268
750.0,514748.13321651705,-66136.89115506446,36680.86629252829
780.0,509489.1612310869,-71395.86314049462,32488.07639969123
810.0,507733.47049508855,-73151.55387649295,31088.32709636053
840.0,501871.13838227413,-79013.88598930737,26414.499797192664
870.0,500129.1383116451,-80755.88605993643,25025.665570714576
900.0,499454.35213025956,-81430.67224132194,24487.682731296976
930.0,509599.59659774124,-71285.42777384026,32576.122559739786
960.0,504520.33300953463,-76364.69136204687,28526.607731615804
990.0,501645.3768872127,-79239.64748436882,26234.5082480253
1020.0,496851.5679483859,-84033.4564231956,22412.576181722252
1050.0,497800.8263675923,-83084.19800398918,23169.385899812707
1080.0,497178.7421852955,-83706.282186286,22673.42047553322
1110.0,505078.6744709134,-75806.34990066808,28971.753368920305
1140.0,504457.4218295671,-76427.60254201439,28476.45090243988
1170.0,500494.8773924451,-80390.14697913639,25317.256232471722
1200.0,500258.3479903668,-80626.6763812147,25128.679816940246
1230.0,502777.336431152,-78107.68794042949,27136.97902521866
1260.0,502697.74015217373,-78187.28421940777,27073.519764562338
1290.0,503798.1736616849,-77086.8507098966,27950.855964336803
1320.0,497569.8464046459,-83315.17796693562,22985.233853220227
1350.0,494745.6572318688,-86139.36713971267,20733.609039114843
1380.0,495922.41151620523,-84962.61285537627,21671.79305747194
1410.0,495155.1677994565,-85729.85657212499,21060.097138604335
1440.0,500931.3683752578,-79953.65599632368,25665.254850095447
1470.0,501017.2569698684,-79867.76740171312,25733.730748501235
1500.0,496857.40088363265,-84027.62348794885,22417.226571953623
1530.0,488841.9542202235,-92043.07015135803,16026.798204960232
1560.0,484487.5827024311,-96397.44166915043,12555.213845880533
1590.0,487604.0637193858,-93280.96065219567,15039.872472187626
1620.0,492549.24128171086,-88335.78308987065,18982.485317253984
1650.0,487473.5874571859,-93411.4369143956,14935.84842434662
1680.0,481126.45037884504,-99758.57399273646,9875.503500614857
1710.0,488225.6591312373,-92659.3652403442,15535.44821730764
1740.0,493787.2253275692,-87097.79904401232,19969.48563011906
1770.0,490470.85663621465,-90414.16773536685,17325.46372459163
1800.0,492244.3350537214,-88640.68931786012,18739.39450891366
