Time,Home Value,Equity,HEP Expectation
0.0,187287.259978349,98785.73869274498,92380.42489346248
1.0,187043.55116353015,98542.02987792614,92186.12458944894
2.0,187140.4844991116,98638.96321350758,92263.40606400915
3.0,186966.8479247696,98465.32663916558,92124.9718460774
4.0,187364.0355743646,98862.51428876058,92441.63532468032
5.0,186733.38970960365,98231.86842399964,91938.84397780593
6.0,186763.75558396982,98262.2342983658,91963.05360118524
7.0,186631.12948135383,98129.60819574981,91857.3155626265
8.0,186801.52003707684,98299.99875147283,91993.16184624421
9.0,186582.47642546127,98080.95513985725,91818.52622479257
10.0,186425.87691671037,97924.35563110636,91693.67504868194
11.0,186659.45849992937,98157.93721432536,91879.90127388084
12.0,186788.55818727874,98287.03690167473,91982.82782792723
12.999999999999998,186764.88167966934,98263.36039406533,91963.95139692942
14.0,186488.55812155112,97987.0368359471,91743.64852693114
15.0,186697.59725861906,98196.07597301505,91910.30793936651
16.0,186933.5579544162,98432.03666881219,92098.4309457613
17.0,187131.44114320385,98629.91985759983,92256.19612043987
18.0,187265.7352183205,98764.21393271649,92363.26397369655
19.0,186903.4933430762,98401.97205747219,92074.46150859607
20.0,186977.5960239297,98476.0747383257,92133.54092034715
21.0,187510.9551706318,99009.43388502777,92558.76905347664
22.0,187463.7890639108,98962.26777830679,92521.16520692791
23.0,187628.7471736316,99127.22588802758,92652.68039603616
24.0,187788.314329296,99286.79304369199,92779.89757067637
25.0,187857.64054820652,99356.1192626025,92835.16888049927
25.999999999999996,187539.92788521832,99038.4065996143,92581.86796049173
27.0,187402.6807651504,98901.15947954639,92472.44575032672
28.0,187665.87606596283,99164.35478035882,92682.28193126584
29.000000000000004,188115.77676145599,99614.25547585197,93040.97163223212
30.0,188613.49340901885,100111.97212341483,93437.78327815453
60.0,189608.24481378836,101106.72352818435,94230.86292325592
90.0,189569.18614221743,101067.66485661341,94199.72284419788
120.0,188423.08211020348,99921.56082459947,93285.97517357308
150.0,188652.15873563295,100150.63745002894,93468.60975737519
180.0,190994.89566193678,102493.37437633277,95336.38994966299
210.0,193393.8532290862,104892.33194348219,97248.99284406049
240.0,195260.10515164005,106758.58386603603,98736.8886191378
270.0,193162.01499098778,104660.49370538376,97064.15652544814
300.0,193145.5503467523,104644.02906114829,97051.02985465949
330.0,197678.36270140082,109176.8414157968,100664.87869799814
360.0,200403.25925413065,111901.73796852664,102837.34106459082
390.0,200872.72370299324,112371.20241738923,103211.62824499237
420.0,204006.94918336254,115505.42789775852,105710.43389605345
450.0,203779.18166106395,115277.66037545993,105528.84301326194
480.0,205393.26463744754,116891.74335184353,106815.69352479362
510.0,207240.61420058974,118739.09291498573,108288.51912613516
540.0,207222.09667319516,118720.57538759115,108273.75576517498
570.0,209486.3802836228,120984.85899801878,110078.98794032625
600.0,210177.28116579156,121675.75988018754,110629.81845315936
630.0,212530.0537514589,124028.53246585489,112505.59971699951
660.0,215005.24225338665,126503.72096778263,114478.97880372993
690.0,230886.5623227315,142385.0410371275,127140.58613994266
720.0,228231.45524730394,139729.93396169992,125023.76442248632
750.0,226762.7348281556,138261.2135425516,123852.806268332
780.0,227817.57110959134,139316.04982398733,124693.78943227635
810.0,224927.64503380726,136426.12374820324,122389.75494128394
840.0,221405.69467533956,132904.17338973554,119581.83014020718
870.0,224031.43809406096,135529.91680845694,121675.24126650702
900.0,226757.14769690912,138255.6264113051,123848.35184882091
930.0,224226.84153561303,135725.320250009,121831.02942758391
960.0,219054.35001716382,130552.8287315598,117707.187311782
990.0,227674.55332758147,139173.03204197745,124579.76648015408
1020.0,231018.5372866454,142517.0160010414,127245.80504894974
1050.0,232684.98960499413,144183.46831939011,128574.40776001663
1080.0,229979.05552632062,141477.5342407166,126417.0634944115
1110.0,232715.82002019792,144214.2987345939,128598.98774515754
1140.0,231673.79355166,143172.27226605598,127768.21738595834
1170.0,229836.34403423453,141334.8227486305,126303.28473626864
1200.0,229255.26770242423,140753.7464168202,125840.01340154189
1230.0,232813.4772176629,144311.9559320589,128676.84632885571
1260.0,231646.62166780958,143145.10038220556,127746.55421675093
1290.0,231044.86651271384,142543.34522710982,127266.79639730672
1320.0,231616.62654572306,143115.10526011905,127722.64018087712
1350.0,233685.16533749326,145183.64405188925,129371.81202721967
1380.0,233966.60117411145,145465.07988850743,129596.19073365201
1410.0,235488.78858355372,146987.2672979497,130809.77620301658
1440.0,235196.60774199007,146695.08645638605,130576.8308892209
1470.0,236938.6401959747,148437.1189103707,131965.6909337879
1500.0,241632.31329216636,153130.79200656235,135707.78828142834
1530.0,240783.4606358004,152281.9393501964,135031.02847970676
1560.0,238364.37589692132,149862.8546113173,133102.3789126072
1590.0,239880.3221688923,151378.8008832883,134310.98854673593
1620.0,236021.41601191103,147519.89472630701,131234.42096333316
1650.0,236586.94559954607,148085.42431394206,131685.2974360935
1680.0,239111.23644399695,150609.71515839294,133697.82406078692
1710.0,241416.28145203143,152914.7601664274,135535.55383744228
1740.0,243435.40090598576,154933.87962038175,137145.32541683546
1770.0,241604.61811081163,153103.0968252076,135685.70790587467
1800.0,240925.8877863079,152424.36650070388,135144.58054249923
