Time,Home Value,Equity,HEP Expectation
0.0,84247.42656970555,58140.2925615143,50371.564454395855
1.0,84093.24101520095,57986.107007009705,50248.63783749442
2.0,83969.5563610331,57862.42235284185,50150.028495339575
3.0,84242.66297766808,58135.52896947683,50367.76661318209
4.0,84266.12657222807,58158.99256403682,50386.47329623598
5.0,84321.36257982478,58214.22857163353,50430.51098554366
6.0,84430.79353352707,58323.659525335825,50517.75636314173
7.0,84529.60700564475,58422.4729974535,50596.536803181894
8.0,84461.08220490132,58353.94819671007,50541.90443534239
9.0,84641.63222595981,58534.49821776856,50685.850496576946
10.0,84695.2499636496,58588.11595545836,50728.59799728344
11.0,84883.62717535223,58776.49316716098,50878.78439710754
12.0,84781.4020512961,58674.26804310485,50797.28396924369
12.999999999999998,84787.90826182262,58680.774253631374,50802.471137726774
14.0,84962.44459995466,58855.31059176341,50941.62270508257
15.0,84780.54434766073,58673.41033946948,50796.60015287361
16.0,84896.32626604059,58789.19225784934,50888.90892700309
17.0,85026.82691763973,58919.69290944848,50992.95241963804
18.0,85284.21055818215,59177.0765499909,51198.15517212231
19.0,85342.55140387993,59235.41739568868,51244.66823757671
20.0,85256.62084327344,59149.48683508219,51176.15888118636
21.0,85243.5201277238,59136.386119532544,51165.714150182335
22.0,85114.79826653103,59007.66425833978,51063.088823390055
23.0,85538.96039200095,59431.826383809705,51401.258084896246
24.0,85599.77041415639,59492.63640596514,51449.73973624994
25.0,85548.51227688139,59441.37826869014,51408.873460390765
25.999999999999996,85453.2822180635,59346.14820987225,51332.94994735206
27.0,85462.0421756734,59354.90816748215,51339.9339476149
28.0,85641.2346037385,59534.10059554725,51482.79764860928
29.000000000000004,85502.33101334312,59395.19700515187,51372.05479401678
30.0,85725.78349888543,59618.64949069418,51550.20545264488
60.0,85795.2028292872,59688.06882109595,51605.55099692281
90.0,86126.2409856965,60019.106977505246,51869.47585527568
120.0,86690.77398131284,60583.63997312159,52319.55778093546
150.0,88454.14500756495,62347.0109993737,53725.430304439076
180.0,88787.69623501966,62680.562226828406,53991.358744272955
210.0,89162.24732250045,63055.1133143092,54289.9749031518
240.0,89743.69422560468,63636.560217413426,54753.5416810907
270.0,91014.44298616434,64907.308977973094,55766.664126764656
300.0,100153.13857359387,74046.00456540262,63052.61860586139
330.0,101765.28390768671,75658.14989949546,64337.924304635904
360.0,102765.6470848753,76658.51307668404,65135.4780147722
390.0,104006.51345415869,77899.37944596744,66124.77630080732
420.0,102216.55309603139,76109.41908784014,64697.70505590864
450.0,103182.62307282041,77075.48906462916,65467.9180263668
480.0,103009.91754497148,76902.78353678023,65330.2260984371
510.0,102262.59387642189,76155.45986823064,64734.41172010355
540.0,101395.97983432238,75288.84582613113,64043.49140206953
570.0,101879.12983967077,75771.99583147952,64428.68958619395
600.0,102779.4480594637,76672.31405127245,65146.481037211925
630.0,105331.35106444386,79224.21705625262,67181.02184793011
660.0,107123.70909288157,81016.57508469032,68610.00466943954
690.0,107327.56467849143,81220.43067030018,68772.5314220656
720.0,107884.68455443131,81777.55054624006,69216.70313307887
750.0,108532.02950931308,82424.89550112183,69732.8080660443
780.0,109201.17224177025,83094.038233579,70266.29158588134
810.0,110626.10243009744,84518.96842190619,71402.33735835715
840.0,111425.63883091224,85318.50482272099,72039.7790769248
870.0,111510.22587175696,85403.09186356571,72107.21729315817
900.0,112986.6442077403,86879.51019954905,73284.31272052693
930.0,111237.88874744257,85130.75473925132,71890.09266396578
960.0,111196.7521786307,85089.61817043945,71857.29595190528
990.0,112805.63709054471,86698.50308235346,73140.00223292367
1020.0,114030.52773848824,87923.39373029699,74116.56364887276
1050.0,113808.50799192543,87701.37398373419,73939.55526168649
1080.0,111531.52361881515,85424.3896106239,72124.19722361855
1110.0,111441.99579729878,85334.86178910753,72052.81990002347
1140.0,111833.05514099734,85725.92113280609,72364.59749996153
1170.0,111240.3694394541,85133.23543126284,71892.07043080348
1200.0,111209.18314804298,85102.04913985173,71867.20671831635
1230.0,111321.61863750349,85214.48462931224,71956.84750459783
1260.0,112831.69173158993,86724.55772339868,73160.77466448228
1290.0,111764.44337406073,85657.30936586949,72309.89579709289
1320.0,111210.23505121378,85103.10104302253,71868.0453630163
1350.0,112717.88111891864,86610.74711072739,73070.03754174653
1380.0,114246.85643962126,88139.72243143001,74289.03476949368
1410.0,112563.60280145149,86456.46879326024,72947.03696825949
1440.0,112882.09589604547,86774.96188785422,73200.96009841718
1470.0,112044.58303680483,85937.44902861358,72533.24111054774
1500.0,112672.74227696992,86565.60826877867,73034.04996074756
1530.0,112552.85373943922,86445.71973124797,72938.46712634222
1560.0,112973.94384715983,86866.80983896858,73274.1871781919
1590.0,113235.6836914271,87128.54968323585,73482.86297578826
1620.0,111842.9859550938,85735.85194690255,72372.5149821399
1650.0,113939.3584640484,87832.22445585715,74043.87765368822
1680.0,113941.03128825146,87833.8972800602,74045.21133647462
1710.0,113929.51494497791,87822.38093678666,74036.02976870557
1740.0,116701.63683644217,90594.50282825092,76246.14320540853
1770.0,114788.86761726554,88681.73360907429,74721.16085682172
1800.0,115769.04860145632,89661.91459326507,75502.62402777071
