Time,Home Value,Equity,HEP Expectation
0.0,129847.97418500113,-15045.935826408531,10306.389538243973
30.0,129630.45828050119,-15263.451730908477,10132.97190292564
60.0,137279.0973008714,-7614.812710538274,16230.957681783952
90.0,136826.77035124655,-8067.139660163113,15870.333615350612
120.0,137189.89954539997,-7704.010466009699,16159.843508017573
150.0,136523.77691818887,-8370.133093220793,15628.767809858611
180.0,136934.97629190667,-7958.933719502995,15956.60233395219
210.0,136888.22298874232,-8005.687022667349,15919.327600885084
240.0,136522.98390834604,-8370.926103063626,15628.135571530833
270.0,134633.61469239977,-10260.295319009892,14121.809206909777
300.0,136354.90250962277,-8539.007501786895,15494.130296033394
330.0,137576.60768941042,-7317.3023219992465,16468.152052382673
360.0,140342.70158343672,-4551.208427972946,18673.45958275986
390.0,143434.02653256024,-1459.8834788494278,21138.062177728796
420.0,144350.10821116425,-543.8018002454191,21868.421269525705
450.0,142782.1792271027,-2111.730784306972,20618.36768200467
480.0,145383.29815991188,489.3881485022139,22692.146588179516
510.0,141817.3936563911,-3076.516355018568,19849.17872248148
540.0,143213.16111596453,-1680.74889544514,20961.97409645639
570.0,144174.74534973103,-719.1646616786311,21728.610744762842
600.0,144754.75482833618,-139.15518307348248,22191.031515663093
630.0,142918.48495300647,-1975.425058403198,20727.039352340347
660.0,144627.89690445847,-266.013106951199,22089.89223929227
690.0,144647.55142017468,-246.35859123498085,22105.56208029387
720.0,146408.90040322134,1514.990391811676,23509.8225012158
750.0,148227.68725261444,3333.777241204778,24959.876074516345
780.0,150199.79089799334,5305.880886583676,26532.163634685836
810.0,149944.20805067985,5050.298039270187,26328.39659010615
840.0,151764.3672829319,6870.457271522231,27779.544315076615
870.0,149917.7790934891,5023.869082079444,26307.32572969949
900.0,153197.1557559843,8303.24574457464,28921.855216338474
930.0,153038.6436964578,8144.733685048122,28795.479232036454
960.0,154811.70535732523,9917.795345915569,30209.077751225712
990.0,155699.90186528733,10805.99185387767,30917.20499581915
1020.0,154533.24567618064,9639.335664770973,29987.071826892934
1050.0,162247.7318071595,17353.821795749827,36137.555147209394
1080.0,163571.36688117468,18677.45686976501,37192.84195526065
1110.0,188303.77167530617,43409.8616638965,56911.10193718893
1140.0,188014.24655561338,43120.33654420372,56680.27393526509
1170.0,186655.92646194395,41762.016450534284,55597.33400408596
1200.0,185312.47749927832,40418.567487868655,54526.250292704266
1230.0,188258.68139379375,43364.77138238409,56875.15307168551
1260.0,192453.54321140147,47559.633199991804,60219.566063319864
1290.0,196560.9511889096,51667.04117749992,63494.25524241533
1320.0,196432.40289042995,51538.49287902028,63391.76829095409
1350.0,194755.9789445947,49862.068933185044,62055.2155586556
1380.0,194456.92203191938,49563.01202050972,61816.78819978735
1410.0,197448.51477757163,52554.60476616197,64201.87788313341
1440.0,199117.79060107694,54223.88058966727,65532.73167367281
1470.0,197088.77961361528,52194.86960220561,63915.073929107224
1500.0,195358.6827934824,50464.772782072745,62535.72973766079
1530.0,195390.7405549464,50496.83054353672,62561.28824198931
1560.0,195341.44024840227,50447.53023699261,62521.98287440708
1590.0,190956.71617601713,46062.806164607464,59026.199511326085
1620.0,192821.646916409,47927.73690499933,60513.04195521422
1650.0,191002.87145279223,46108.96144138256,59062.997459385115
1680.0,192683.45980185596,47789.5497904463,60402.87032113373
1710.0,195634.70516218935,50740.79515077968,62755.7924801355
1740.0,197784.27068385202,52890.36067244236,64469.564034383686
1770.0,200034.33061699508,55140.420605585416,66263.45618138438
1800.0,201126.72464596265,56232.81463455298,67134.38279144048
