Time,Home Value,Equity,HEP Expectation
0.0,180732.58025749616,29005.772617018636,46478.953045484224
1.0,180631.53624624925,28904.72860577173,46398.39427653444
2.0,180817.179555336,29090.371914858493,46546.40103378057
3.0,181068.2028186708,29341.395178193285,46746.53288546051
4.0,181096.52229434857,29369.71465387105,46769.110988504435
5.0,181261.24620442346,29534.438563945936,46900.439458628265
6.0,181139.2566775089,29412.449037031387,46803.18158068249
7.0,180500.8589512656,28774.051310788083,46294.20995245957
8.0,180107.2537147109,28380.44607423339,45980.402603387076
9.0,179991.4688674567,28264.661226979166,45888.09149417103
10.0,179960.05208136348,28233.24444088596,45863.04401653434
11.0,179452.35558951495,27725.547949037427,45458.27579842084
12.0,179593.6936448317,27866.886004354194,45570.959564648765
12.999999999999998,180040.40720282804,28313.599562350515,45927.10827510954
14.0,179890.2091895397,28163.401549062168,45807.36078191423
15.0,180243.84720656477,28517.039566087245,46089.303699201795
16.0,180001.40584562282,28274.598205145303,45896.01389074126
17.0,179991.78689998758,28264.97925951006,45888.34505011026
18.0,179963.51877507303,28236.711134595505,45865.80788718954
19.0,180065.47784345027,28338.670202972746,45947.09619839552
20.0,179592.0167732731,27865.20913279557,45569.62265505083
21.0,179891.69792911276,28164.890288635244,45808.547700622374
22.0,180158.31503710826,28431.50739663074,46021.11196579776
23.0,179848.83555814042,28122.027917662897,45774.37506834865
24.0,179695.35364776672,27968.546007289202,45652.009441695576
25.0,179526.27254851826,27799.46490804074,45517.2071407967
25.999999999999996,179669.01858945115,27942.210948973632,45631.01344349693
27.0,179920.18138396452,28193.373743486998,45831.256538385016
28.0,180000.06008136526,28273.252440887736,45894.940961128224
29.000000000000004,180202.68266897099,28475.875028493465,46056.484688633805
30.0,180423.17450731443,28696.366866836906,46232.274929353975
60.0,182452.76456883058,30725.956928353058,47850.39434891037
90.0,180860.3994735763,29133.59183309879,46580.85872567723
120.0,180512.5876543675,28785.780013889977,46303.560827109184
150.0,177126.3398429504,25399.53220247288,43603.82680348521
180.0,178666.14154819434,26939.33390771682,44831.455519630945
210.0,179701.486271196,27974.678630718467,45656.89876257462
240.0,177808.48393334317,26081.676292865654,44147.67584006139
270.0,181065.34896075097,29338.54132027345,46744.25760681766
300.0,179849.87586304542,28123.068222567905,45775.20446616694
330.0,182655.3018481196,30928.49420764207,48011.8700631523
360.0,182721.86913616984,30995.061495692324,48064.941776274936
390.0,182642.62872766858,30915.821087191056,48001.766238396245
420.0,181998.55117828376,30271.743537806236,47488.26629073623
450.0,179540.6116068356,27813.80396635807,45528.63915810963
480.0,181180.1142419515,29453.306601473974,46835.75585255831
510.0,184035.006604204,32308.198963726492,49111.85921929093
540.0,186080.82604006177,34354.01839958425,50742.917737381205
570.0,187306.09166253937,35579.28402206185,51719.77810708798
600.0,186211.50175633674,34484.69411585922,50847.10080280823
630.0,187437.74273404496,35710.935093567445,51824.73878828556
660.0,185370.0039422588,33643.19630178128,50176.20475325991
690.0,186163.74969320864,34436.942052731116,50809.029794215625
720.0,185601.3788178682,33874.571177390666,50360.67164956571
750.0,184956.69135626123,33229.88371578371,49846.68544074901
780.0,185068.58952630946,33341.78188583194,49935.897841519545
810.0,185038.1100544351,33311.30241395757,49911.59765091804
840.0,189180.31525638042,37453.5076159029,53214.029409993644
870.0,190710.05399059693,38983.246350119414,54433.63527997621
900.0,189830.5720881537,38103.76444767619,53732.455878048764
930.0,189359.84984104102,37633.042200563505,53357.16590017941
960.0,188417.38141931724,36690.573778839724,52605.76960374177
990.0,187899.6647817063,36172.85714122877,52193.012682514076
1020.0,185380.3489288526,33653.54128837507,50184.45244032729
1050.0,186612.2173035507,34885.409663073166,51166.57694774988
1080.0,189155.77140015241,37428.963759674894,53194.461473026284
1110.0,191877.76102844477,40150.95338796725,55364.60625294339
1140.0,189368.52227193676,37641.71463145924,53364.08011852982
1170.0,189690.894758506,37964.08711802849,53621.09614887965
1200.0,191707.15493488402,39980.3472944065,55228.58812873209
1230.0,190353.19660348567,38626.388963008154,54149.12567429479
1260.0,187761.76424944756,36034.95660897004,52083.069530226305
1290.0,188048.7140066177,36321.906366140174,52311.844287906744
1320.0,189258.6315988249,37531.82395834738,53276.46822312194
1350.0,189932.3394859513,38205.53184547377,53813.59137717067
1380.0,192412.75929623275,40685.95165575523,55791.1411985718
1410.0,192821.0120358565,41094.20439537897,56116.626476903715
1440.0,196548.7427314072,44821.93509092968,59088.612565976786
1470.0,199644.68695662817,47917.87931615065,61556.89794423251
1500.0,201238.47724281927,49511.669602341746,62827.569821123565
1530.0,204393.4855447115,52666.67790423398,65342.94487096968
1560.0,201313.89783422748,49587.09019374996,62887.69995572861
1590.0,201905.22722036368,50178.41957988616,63359.14568322027
1620.0,202624.35808568468,50897.55044520716,63932.48294991393
1650.0,203215.13765609052,51488.330015613,64403.49032902811
1680.0,209561.71975545344,57834.912114975916,69463.39278791007
1710.0,204952.16116196202,53225.3535214845,65788.35691877523
1740.0,210325.15007998722,58598.342439509695,70072.04842582914
1770.0,207237.82942760937,55511.021787131845,67610.63831314945
1800.0,210584.3052459787,58857.49760550118,70278.66355206598
