Time,Home Value,Equity,HEP Expectation
0.0,406844.3758257071,158728.56546697376,164738.41842974685
1.0,407865.0901403935,159749.27978166018,165552.1973724657
2.0,408958.018959061,160842.20860032766,166423.55035118377
3.0,409317.9493008388,161202.13894210546,166710.50991349216
4.0,410427.5231196416,162311.71276090824,167595.13335429423
5.0,410633.80683333974,162517.9964746064,167759.59596642578
6.0,411645.7348780276,163529.92451929423,168566.3699309573
7.0,409654.5190624557,161538.70870372234,166978.84492243524
8.0,408912.4606258724,160796.65026713908,166387.22832485297
9.0,408393.0149346102,160277.20457587688,165973.09289111503
10.0,408164.08873250434,160048.278373771,165790.57823443794
11.0,406752.55341262603,158636.7430538927,164665.21171053086
12.0,407674.17825278157,159558.36789404822,165399.99016637684
12.999999999999998,405220.58415588585,157104.7737971525,163443.8275248777
14.0,405950.9116904178,157835.10133168445,164026.0914946668
15.0,406694.02617820614,158578.2158194728,164618.55004402812
16.0,404840.6830326431,156724.87267390976,163140.94597422055
17.0,403572.702969532,155456.89261079865,162130.03091179772
18.0,403728.75661347504,155612.9462547417,162254.44688945974
19.0,404910.9006347712,156795.09027603787,163196.9279519374
20.0,404268.7061727067,156152.89581397333,162684.92932231168
21.0,403428.18033827294,155312.3699795396,162014.8081972999
22.0,403271.2531733898,155155.44281465648,161889.69579269752
23.0,403247.7973465551,155131.98698782176,161870.99530257264
24.0,402488.8059541414,154372.99559540808,161265.87866615035
25.0,402053.36625212897,153937.55589339562,160918.71819703284
25.999999999999996,402973.5808825072,154857.77052377386,161652.3723431625
27.0,403330.7228531464,155214.91249441303,161937.10883709183
28.0,403506.6031564312,155390.79279769788,162077.33189969894
29.000000000000004,402122.77326922875,154006.9629104954,160974.05392435638
30.0,401429.6484392228,153313.83808048943,160421.45033761457
60.0,395857.42359498807,147741.61323625472,155978.91516681507
90.0,401340.3005104734,153224.49015174003,160350.2164360756
120.0,407209.8706651727,159094.06030643935,165029.8143666412
150.0,407812.11115133524,159696.3007926019,165509.9591231516
180.0,409925.6437795514,161809.83342081803,167195.00294280244
210.0,407768.49430436717,159652.68394563382,165475.18497420545
240.0,425871.4388452706,177755.62848653726,179908.0138829682
270.0,427085.8472562024,178970.03689746908,180876.21818701047
300.0,431192.79009927437,183076.97974054102,184150.53653108948
330.0,433122.6716658584,185006.86130712507,185689.1619409916
360.0,432306.44421622436,184190.63385749102,185038.41304737452
390.0,427734.3699898432,179618.55963110988,181393.26212077116
420.0,425884.0307153301,177768.22035659675,179918.05292969893
450.0,427616.47033666406,179500.6599779307,181299.2649525816
480.0,490107.62325001234,241991.812891279,231121.22161116818
510.0,494374.0120043022,246258.20164556883,234522.6604660353
540.0,493343.58528311655,245227.7749243832,233701.13816968806
570.0,491633.87359055737,243518.06323182402,232338.0463098935
600.0,489885.77300964657,241769.96265091322,230944.34836519804
630.0,487779.7150407049,239663.90468197153,229265.2638235097
660.0,500982.64504259004,252866.8346838567,239791.48674713515
690.0,502231.2695921876,254115.45923345425,240786.97035229695
720.0,508392.26637253386,260276.45601380052,245698.91228733747
750.0,519008.0186649944,270892.20830626105,254162.47114256685
780.0,519604.1067280059,271488.2963692726,254637.7107925896
810.0,527806.4461233297,279690.63576459634,261177.14203687295
840.0,536740.2328854755,288624.42252674216,268299.7300530977
870.0,542145.0195507486,294029.2091920153,272608.772764464
900.0,543544.6629930332,295428.85263429984,273724.65832054697
930.0,546300.3305851493,298184.520226416,275921.65333406924
960.0,540501.5991185609,292385.78875982756,271298.53255081613
990.0,545555.9093183902,297440.09895965684,275328.1529366669
1020.0,547933.955528235,299818.1451695016,277224.08395530697
1050.0,547088.2876935496,298972.4773348163,276549.86329777376
1080.0,545827.9640235283,297712.1536647949,275545.0524031713
1110.0,545302.5219141834,297186.71155545005,275126.1362401958
1140.0,542909.5062242196,294793.6958654862,273218.2705915333
1170.0,542512.60047663,294396.7901178967,272901.8318632965
1200.0,548039.5307946898,299923.72043595643,277308.25533164287
1230.0,549613.9537400453,301498.14338131197,278563.4863217729
1260.0,542201.8499576282,294086.03959889483,272654.08161117986
1290.0,544525.8806631766,296410.0703044433,274506.94800405327
1320.0,536816.7749133494,288700.9645546161,268360.7542688068
1350.0,535729.8814853394,287614.071126606,267494.2130907634
1380.0,539625.9073377891,291510.0969790557,270600.37487706676
1410.0,533465.2015498128,285349.39119107946,265688.6649398143
1440.0,527348.8102405702,279232.9998818369,260812.28534831305
1470.0,527140.2605821844,279024.4502234511,260646.016179689
1500.0,527745.177501693,279629.3671429597,261128.29476058812
1530.0,538594.6900838237,290478.8797250904,269778.22231726546
1560.0,540569.1295716038,292453.3192128705,271352.3721608695
1590.0,543187.080018541,295071.2696598076,273439.5702300503
1620.0,550707.9867127272,302592.1763539939,279435.7196029159
1650.0,554831.9813031435,306716.1709444102,282723.6326940517
1680.0,559835.690088723,311719.8797299896,286712.9103857756
1710.0,553251.7224014378,305135.91204270447,281463.74890507286
1740.0,546923.4124122444,298807.602053511,276418.41414479277
1770.0,547162.3224875306,299046.5121287973,276608.88858575426
1800.0,551831.6042481964,303715.793889463,280331.5395957171
