Time,Home Value,Equity,HEP Expectation
0.0,211811.3689172289,-16767.934377990634,21814.302283197412
1.0,211790.72440356095,-16788.578891658573,21797.843152308473
2.0,212081.51218019208,-16497.791115027445,22029.677825358136
3.0,212292.59885100715,-16286.704444212373,22197.96966307055
4.0,213086.73065066934,-15492.572644550179,22831.10248682941
5.0,213269.67171401047,-15309.631581209047,22976.954840385686
6.0,212901.85007262716,-15677.453222592361,22683.70382771033
7.0,213240.6048001639,-15338.698495055607,22953.780831676475
8.0,213567.09212449164,-15012.211170727882,23214.077474703518
9.0,213577.6623428885,-15001.640952331014,23222.504731015633
10.0,213243.7351570695,-15335.568138150033,22956.276553051517
11.0,213366.61875345808,-15212.684541761439,23054.247240547284
12.0,213889.32711311022,-14689.976182109298,23470.983882864966
12.999999999999998,213441.9641820605,-15137.339113159018,23114.317450540955
14.0,213128.74257486468,-15450.560720354842,22864.597088366136
15.0,213599.79158972544,-14979.511705494078,23240.147586450315
16.0,213883.20595916788,-14696.097336051636,23466.10370619678
17.0,213275.5418023533,-15303.761492866208,22981.6348514491
18.0,213242.86050105077,-15336.442794168746,22955.579221153726
19.0,212956.7817462632,-15622.521548956312,22727.498882457898
20.0,212386.49426669814,-16192.809028521384,22272.829112975134
21.0,212662.15809840462,-15917.145196814905,22492.606006748603
22.0,211836.27718774683,-16743.026107472688,21834.16075461827
23.0,212483.24114458382,-16096.062150635698,22349.96193149678
24.0,212238.09882655146,-16341.20446866806,22154.51874674502
25.0,211594.93788782848,-16984.365407391044,21641.749579916166
25.999999999999996,211321.88245687954,-17257.420838339982,21424.052270586726
27.0,211105.5516185032,-17473.751676716318,21251.579446018317
28.0,211423.80552067186,-17155.497774547664,21505.311876627486
29.000000000000004,211315.4885904323,-17263.81470478722,21418.95467001188
30.0,211486.5075256931,-17092.79576952642,21555.301938115175
60.0,203128.9212199692,-25450.382075250323,14892.097895911798
90.0,201575.54724001623,-27003.756055203296,13653.648491544003
120.0,202200.78500891576,-26378.518286303763,14152.128157403542
150.0,204980.29151370857,-23599.011781510955,16368.129081663437
180.0,205660.54363756487,-22918.75965765465,16910.469721124442
210.0,204008.83371641996,-24570.46957879956,15593.620595009792
240.0,207327.66948209133,-21251.633813128195,18239.609410475015
270.0,208097.72660669297,-20481.576688526548,18853.548358596796
300.0,204049.23192438955,-24530.071370829974,15625.828638432136
330.0,200391.69343433835,-28187.609860881174,12709.8042792541
360.0,198228.2977203051,-30351.005574914423,10985.006408275589
390.0,201120.4093458718,-27458.893949347723,13290.783359783863
420.0,200201.52565734403,-28377.777637875493,12558.190325893256
450.0,201491.63510540518,-27087.668189814343,13586.74835386341
480.0,203112.97348479784,-25466.32981042168,14879.383338194937
510.0,202030.83477717792,-26548.468518041598,14016.632928318873
540.0,201303.36276879685,-27275.940526422666,13436.645567193478
570.0,201676.78741911135,-26902.51587610817,13734.363658088916
600.0,204764.49102749655,-23814.81226772297,16196.079087868886
630.0,204184.3356945938,-24394.967600625707,15733.542032564294
660.0,206709.51446258798,-21869.788832631544,17746.776566877306
690.0,205274.01250512915,-23305.290790090366,16602.302301744145
720.0,205436.4850345944,-23142.81826062512,16731.835826792918
750.0,208956.7741589047,-19622.529136314814,19538.436185411327
780.0,212031.5541150131,-16547.749180206418,21989.848050389115
810.0,213530.1998991106,-15049.103396108927,23184.664625551537
840.0,213010.26433354514,-15569.038961674378,22770.138632587717
870.0,214591.4235888449,-13987.879706374631,24030.74024122023
900.0,215253.01168788967,-13326.291607329855,24558.20072258071
930.0,216484.67690537457,-12094.626389844954,25540.16326003796
960.0,221733.33610221845,-6845.967193001066,29724.73113612514
990.0,221657.03230057575,-6922.270994643768,29663.896849652625
1020.0,220197.58702089445,-8381.716274325066,28500.333431792722
1050.0,218534.9396155343,-10044.363679685222,27174.76424149105
1080.0,218127.65692318804,-10451.646372031479,26850.052347088924
1110.0,217277.95919380244,-11301.344101417082,26172.61879893452
1140.0,218660.906693407,-9918.396601812507,27275.193278268245
1170.0,214907.06482798012,-13672.238467239396,24282.389689225518
1200.0,214400.9668592173,-14178.336436002224,23878.89591628036
1230.0,211645.9126190621,-16933.390676157433,21682.389906295248
1260.0,217414.88720281387,-11164.416092405649,26281.78659329051
1290.0,217933.25784576507,-10646.045449454454,26695.064929537715
1320.0,215760.78428840844,-12818.519006811082,24963.029619409404
1350.0,217624.64750911167,-10954.655786107847,26449.020968107576
1380.0,218362.94407403184,-10216.359221187682,27037.638360230907
1410.0,223132.13424435948,-5447.169050860044,30839.942764697513
1440.0,224594.22398204677,-3985.079313172755,32005.614514153443
1470.0,226243.21820757934,-2336.085087640182,33320.298513481524
1500.0,228427.71044842416,-151.59284679536358,35061.915889229145
1530.0,226479.63854799082,-2099.6647472287004,33508.78797805457
1560.0,227303.77350072245,-1275.5297944970662,34165.841240502064
1590.0,225779.337100209,-2799.966195010522,32950.462731155836
1620.0,226079.3796503155,-2499.923644904018,33189.67590342465
1650.0,225651.34923263008,-2927.954062589444,32848.42259116699
1680.0,228092.0758302816,-487.2274649379251,34794.32643666445
1710.0,233040.69331284662,4461.390017627098,38739.6818068582
1740.0,230856.39537787743,2277.0920826579095,36998.219344221674
1770.0,228143.99218277863,-435.3111124408897,34835.71748393102
1800.0,224811.84164553182,-3767.461649687699,32179.11327826377
