Time,Home Value,Equity,HEP Expectation
0.0,285676.1774722961,125531.18266829295,124730.92500944462
1.0,285845.479048205,125700.48424420186,124865.90308848344
2.0,285903.8592793601,125758.86447535694,124912.44755455146
3.0,285561.85198960593,125416.85718560277,124639.77739929472
4.0,284951.294412848,124806.29960884486,124153.00172452067
5.0,284920.7957617278,124775.80095772463,124128.68624299382
6.0,284914.61427761806,124769.6194736149,124123.75796724528
7.0,284730.03347740707,124585.0386734039,123976.59831024757
8.0,284894.2096636689,124749.21485966572,124107.49009980456
9.0,284134.1273877176,123989.13258371444,123501.50374103288
10.0,283888.1622023347,123743.16739833151,123305.40451363247
11.0,284801.5204454421,124656.52564143896,124033.5923079105
12.0,284566.1700741609,124421.17527015775,123845.95589137946
12.999999999999998,284007.35666717327,123862.36186317011,123400.43398875458
14.0,283646.10965190904,123501.11484790588,123112.42468986238
15.0,283142.9340942172,122997.93929021404,122711.26085053069
16.0,283346.6623394465,123201.66753544332,122873.68607923495
17.0,283450.45308139786,123305.4582773947,122956.43471813804
18.0,283711.3106002394,123566.31579623622,123164.40706929323
19.0,284190.6291666777,124045.63436267455,123546.55058448584
20.0,283998.3222227131,123853.32741870993,123393.23114996307
21.0,284327.38655459334,124182.39175059018,123655.58234875689
22.0,283569.59198647353,123424.59718247037,123051.41989745235
23.0,283050.51979182434,122905.52498782118,122637.58223917856
24.0,283212.0600130259,123067.06520902272,122766.37246826077
25.0,283437.78856763104,123292.79376362788,122946.33775518287
25.999999999999996,283916.8684108829,123771.87360687973,123328.29094493424
27.0,284194.51882428507,124049.52402028191,123549.65166909856
28.0,284240.96622496145,124095.97142095829,123586.68251707498
29.000000000000004,284077.24727697246,123932.2524729693,123456.15526720636
30.0,283941.920790182,123796.92598617886,123348.26430912179
60.0,284393.1146602522,124248.11985624902,123707.98501183347
90.0,279330.51306006475,119185.5182560616,119671.75418962455
120.0,280027.14546158817,119882.150657585,120227.15423743283
150.0,279578.78550219507,119433.79069819191,119869.69291014218
180.0,281240.31130811,121095.31650410686,121194.36788940206
210.0,280742.75272017316,120597.75791617,120797.68225875494
240.0,279517.5480648624,119372.55326085922,119820.87049598535
270.0,275068.2127017794,114923.21789777622,116273.57486637174
300.0,277484.36424284725,117339.36943884409,118199.88589997642
330.0,273274.42934942,113129.43454541685,114843.45568518035
360.0,271608.43733232474,111463.44252832158,113515.21995580652
390.0,276886.9707968832,116741.97599288006,117723.60551490792
420.0,275995.27969427215,115850.28489026899,117012.6921552402
450.0,278825.8271601921,118680.83235618891,119269.38620859977
480.0,277840.48870620504,117695.49390220188,118483.81117181572
510.0,275972.1088876582,115827.11408365506,116994.21890152279
540.0,276336.27418133576,116191.2793773326,117284.55483920858
570.0,278051.4181116816,117906.42330767843,118651.97762750977
600.0,275396.381367422,115251.38656341884,116535.21198257318
630.0,272002.62539583334,111857.63059183018,113829.49197192198
660.0,273123.829564008,112978.83476000483,114723.38787346958
690.0,271877.65742050397,111732.6626165008,113729.85948379678
720.0,270239.943964105,110094.94916010182,112424.16923741845
750.0,269431.1046932968,109286.10988929361,111779.31067400154
780.0,271034.5243095965,110889.52950559335,113057.65967069205
810.0,273319.7682172215,113174.77341321833,114879.60273962317
840.0,274522.7051359,114377.71033189684,115838.66123400751
870.0,273761.9398845352,113616.94508053205,115232.13036341508
900.0,268695.5661348749,108550.57133087172,111192.89214161778
930.0,270680.54638479237,110535.55158078921,112775.44575711389
960.0,269669.44621564506,109524.4514116419,111969.33182808141
990.0,265997.4303454473,105852.43554144417,109041.7651725532
1020.0,267122.65044556087,106977.6556415577,109938.86283271259
1050.0,269247.6349069817,109102.64010297856,111633.03678856653
1080.0,266546.1081824063,106401.11337840313,109479.20634843296
1110.0,266118.7701219336,105973.77531793044,109138.5050277683
1140.0,265546.74098859815,105401.74618459499,108682.44670015184
1170.0,266517.3984801333,106372.40367613017,109456.31713170964
1200.0,269699.43323641137,109554.4384324082,111993.23940506295
1230.0,278073.70479400345,117928.7099900003,118669.74600061441
1260.0,279041.70860557165,118896.71380156849,119441.50074823719
1290.0,277814.7046514679,117669.70984746475,118463.25446902328
1320.0,279059.003471767,118914.00866776385,119455.28932524097
1350.0,281911.68499133043,121766.69018732727,121729.6300663298
1380.0,276574.0545864732,116429.05978247005,117474.12863464562
1410.0,276548.136954874,116403.14215087082,117453.46543580816
1440.0,279365.47111516853,119220.47631116537,119699.62499413131
1470.0,286233.17037707026,126088.1755730671,125174.99549089783
1500.0,288657.7646229916,128512.76981898845,127108.03759051241
1530.0,285920.1922269712,125775.19742296805,124925.46922834127
1560.0,288165.6576199486,128020.66281594546,126715.69831312714
1590.0,291328.0703179882,131183.07551398507,129236.97662266265
1620.0,289566.6061679985,129421.61136399535,127832.62438326437
1650.0,292858.63621036074,132713.64140635758,130457.24195619926
1680.0,294174.2298701874,134029.23506618425,131506.11763290636
1710.0,291984.61316474376,131839.6183607406,129760.41470518478
1740.0,298184.71172792464,138039.71692392149,134703.53109034878
1770.0,295417.2752982503,135272.28049424716,132497.15320441328
1800.0,298813.0204250668,138668.02562106366,135204.45909724024
