Time,Home Value,Equity,HEP Expectation
0.0,321705.5228967696,-16049.44317423203,39191.37549684219
1.0,320818.92552710173,-16936.04054389987,38484.52318790084
2.0,319975.67436204926,-17779.29170895234,37812.22925445715
3.0,319862.3425336914,-17892.623537310224,37721.8738492958
4.0,321025.32254513627,-16729.643525865336,38649.0761335192
5.0,321203.38136723574,-16551.584703765868,38791.036051103365
6.0,321066.23265604844,-16688.733414953167,38681.69229881207
7.0,321918.4715628387,-15836.494508162898,39361.15183664047
8.0,321793.58364201104,-15961.38242899056,39261.583173100415
9.0,322370.43692260684,-15384.529148394766,39721.48762043971
10.0,322512.1866021848,-15242.779468816821,39834.499559939235
11.0,322172.8696699414,-15582.096401060175,39563.97433030886
12.0,322650.2361850532,-15104.729885948414,39944.561544936456
12.999999999999998,323775.281168745,-13979.684902256588,40841.519591048615
14.0,323794.13512176793,-13960.83094923367,40856.55117210543
15.0,325201.8164300173,-12553.14964098431,41978.84503066094
16.0,324813.693994956,-12941.272076045629,41669.40892272637
17.0,324914.2646406267,-12840.701430374931,41749.59029426671
18.0,323879.9784047146,-13874.987666286994,40924.99094514546
19.0,323870.9869996957,-13883.97907130589,40917.82242015807
20.0,323568.5230953279,-14186.442975673708,40676.678788913276
21.0,323621.19570884213,-14133.77036215947,40718.67277598592
22.0,324117.8575559175,-13637.10851508408,41114.64346728164
23.0,324879.38230071927,-12875.583770282334,41721.77985477257
24.0,325061.5621592555,-12693.403911746107,41867.02532701799
25.0,325855.1439841006,-11899.822086900997,42499.71967556521
25.999999999999996,325430.72171061527,-12324.244360386336,42161.343007369534
27.0,325539.30677723396,-12215.659293767647,42247.91398951072
28.0,323919.74023654807,-13835.225834453537,40956.69162868093
29.000000000000004,324405.12348707975,-13349.842583921854,41343.67029915494
30.0,324200.32392832066,-13554.64214268094,41180.39095056713
60.0,326697.80638237897,-11057.159688622633,43171.544206360144
90.0,348588.71823095385,10833.752159952244,60624.38369627888
120.0,348912.98651193286,11158.020440931257,60882.911175570116
150.0,350290.0068088003,12535.04073779867,61980.7601085807
180.0,348934.06188661506,11179.095815613458,60899.71381650454
210.0,348870.5156099927,11115.549538991123,60849.05064752631
240.0,346646.07775325555,8891.111682253948,59075.58606379953
270.0,346875.47746023413,9120.511389232532,59258.478228942105
300.0,349883.04248311045,12128.076412108843,61656.30203650414
330.0,343750.93812271353,5995.972051711928,56767.3949924421
360.0,340202.75460715033,2447.788536148728,53938.55543535751
390.0,341914.70581309387,4159.739742092264,55303.4327789137
420.0,347614.2894248484,9859.32335384679,59847.506530770625
450.0,349392.146846393,11637.180775391404,61264.928538077256
480.0,350050.0448559013,12295.07878489967,61789.44704329574
510.0,352095.54847255937,14340.582401557767,63420.253770056515
540.0,349219.7824746873,11464.81640368572,61127.50860171422
570.0,344447.8537287414,6692.887657739804,57323.020829052264
600.0,340711.1097765367,2956.143705535098,54343.84879346622
630.0,343617.4671678097,5862.501096808119,56660.983383432125
660.0,344379.3305558637,6624.364484862075,57268.38975905174
690.0,345430.29290145193,7675.326830450329,58106.28437277904
720.0,346383.8793708417,8628.913299840118,58866.54469017198
750.0,347559.29479336523,9804.328722363629,59803.661281987865
780.0,345369.27744899853,7614.311377996928,58057.638939211014
810.0,345199.87707501464,7444.911004013033,57922.58209200774
840.0,370515.31847677997,32760.352405778365,78105.67626632452
870.0,372497.10882164806,34742.14275064645,79685.68668484464
900.0,372977.5100394041,35222.54396840249,80068.69335913275
930.0,374291.07740116824,36536.111330166634,81115.95354101315
960.0,374071.54939491616,36316.58332391456,80940.93172907758
990.0,375995.827209792,38240.86113879038,82475.08946857006
1020.0,380233.07768041675,42478.11160941515,85853.29741412951
1050.0,418137.88129059377,80382.91521959216,116073.43889939065
1080.0,417159.97483830096,79405.00876729935,115293.78913120915
1110.0,420513.105554068,82758.13948306639,117967.12008132254
1140.0,420188.4798388982,82433.51376789657,117708.30763256071
1170.0,429078.18321551435,91323.21714451275,124795.74954536396
1200.0,431730.6421849192,93975.67611391761,126910.46002279122
1230.0,427487.72130446567,89732.75523346406,123527.73126269158
1260.0,435091.41235710867,97336.44628610706,129589.8816377272
1290.0,427525.577590337,89770.61151933542,123557.91272272245
1320.0,430256.32048138673,92501.35441038513,125735.03616533638
1350.0,436782.6698218843,99027.7037508827,130938.26060307292
1380.0,437674.02070619963,99919.05463519803,131648.90271888618
1410.0,439740.6882572693,101985.72218626773,133296.5826920797
1440.0,438408.3071772054,100653.34110620379,132234.32300684534
1470.0,448255.69786986115,110500.73179885955,140085.29469510922
1500.0,445151.9472374361,107396.98116643447,137610.78554815584
1530.0,457475.2039970137,119720.23792601208,147435.67652143733
1560.0,457671.0943054556,119916.12823445402,147591.85284403714
1590.0,448216.4130231724,110461.44695217081,140053.97429473544
1620.0,453433.00912941375,115678.04305841215,144212.97941776286
1650.0,460867.25047634245,123112.28440534085,150140.03361517453
1680.0,460761.718019825,123006.7519488234,150055.89636966752
1710.0,458137.8867396264,120382.9206686248,147964.00972288463
1740.0,457395.68064440397,119640.71457340237,147372.27540236118
1770.0,459117.46630676993,121362.50023576833,148744.9934055755
1800.0,456251.6826930121,118496.71662201051,146460.20683433858
