Time,Home Value,Equity,HEP Expectation
0.0,432353.25298536074,86723.78689227503,122340.826483629
1.0,432702.28411014815,87072.81801706244,122619.09649083737
2.0,432746.7496404948,87117.28354740911,122654.54726462613
3.0,432860.4803324606,87231.0142393749,122745.2206694476
4.0,432313.38096147106,86683.91486838536,122309.0379479162
5.0,432292.79891288385,86663.33281979815,122292.62861819746
6.0,432171.37923207146,86541.91313898575,122195.82505812675
7.0,433893.82390122314,88264.35780813743,123569.06846383384
8.0,432845.4030482343,87215.93695514859,122733.20009107396
9.0,433245.86449748534,87616.39840439963,123052.47365281619
10.0,431974.0741962634,86344.60810317768,122038.52082409893
11.0,430761.3057392991,85131.8396462134,121071.62399658229
12.0,430038.34365111886,84408.87755803316,120495.23223320639
12.999999999999998,429192.3762974418,83562.91020435607,119820.77277991509
14.0,429096.8434583495,83467.37736526382,119744.6078710147
15.0,428761.97045661573,83132.50436353002,119477.62562791789
16.0,427468.9747619853,81839.5086688996,118446.76649899538
17.0,427727.1763897809,82097.71029669518,118652.62140340154
18.0,427724.74693064304,82095.28083755734,118650.68448269798
19.0,426880.87314600014,81251.40705291444,117977.89415696826
20.0,427184.3155573336,81554.84946424788,118219.817916749
21.0,425976.61761987687,80347.15152679116,117256.96363271838
22.0,425094.8017870743,79465.3356939886,116553.92347175887
23.0,424768.1125777107,79138.646484625,116293.46587302788
24.0,424943.0070580595,79313.5409649738,116432.902974338
25.0,426656.09787640494,81026.63178331923,117798.68889002076
25.999999999999996,426453.21102310874,80823.74493002304,117636.9344729509
27.0,426971.2482004911,81341.78210740542,118049.94694905085
28.0,425812.6014290194,80183.13533593371,117126.19940176336
29.000000000000004,425126.0845403591,79496.61844727339,116578.86408984085
30.0,425359.6527365517,79730.186643466,116765.07964204342
60.0,425345.68711381045,79716.22102072474,116753.94535153208
90.0,426414.1811105308,80784.7150174451,117605.81732240737
120.0,424921.13026977505,79291.66417668934,116415.46139505958
150.0,438230.48169445765,92601.01560137194,127026.53030514835
180.0,440914.064709887,95284.59861680132,129166.05486904678
210.0,446110.58282345504,100481.11673036934,133309.05252807128
240.0,450887.59327180794,105258.12717872224,137117.59175994416
270.0,450679.3646069503,105049.89851386461,136951.57850795635
300.0,447662.0313125709,102032.5652194852,134545.9668076005
330.0,447884.91853823606,102255.45244515035,134723.6668047863
360.0,445640.2101939679,100010.7441008822,132934.04128780522
390.0,437286.6992080042,91657.23311491852,126274.08635199521
420.0,445053.2733324668,99423.80723938107,132466.0975627857
450.0,442970.44429917354,97340.97820608784,130805.5326190108
480.0,441517.9575481191,95888.49145503342,129647.51698664525
510.0,435215.6283308036,89586.16223771789,124622.89576468394
540.0,438776.7240688549,93147.25797576917,127462.0297740098
570.0,443522.8506718798,97893.38457879407,131245.94642281852
600.0,440699.4493651933,95069.98327210761,128994.94974611163
630.0,441731.16481272137,96101.69871963566,129817.49949778627
660.0,447750.8894558716,102121.42336278589,134616.8102207541
690.0,446862.8418387182,101233.37574563251,133908.80168146652
720.0,441039.7750699397,95410.30897685396,129266.27923390627
750.0,440983.77394046163,95354.30784737592,129221.63154034306
780.0,440490.01981615444,94860.55372306873,128827.97907220342
810.0,436419.7749157705,90790.3088226848,125582.91868264794
840.0,437087.443575766,91457.97748268029,126115.22697733916
870.0,441271.86863604886,95642.40254296316,129451.31911639114
900.0,431824.3030970959,86194.83700401022,121919.11369423247
930.0,437430.9027939093,91801.4367008236,126389.0547030663
960.0,434864.71285440226,89235.24676131655,124343.12343146524
990.0,434329.5244282419,88700.05833515618,123916.43687938144
1020.0,434740.691777445,89111.22568435932,124244.24587147718
1050.0,438471.3476688027,92841.88157571701,127218.56411433395
1080.0,443112.28046906204,97482.81437597633,130918.61351413536
1110.0,450780.3210097088,105150.8549166231,137032.06742979804
1140.0,455398.4026554046,109768.93656231888,140713.89842300612
1170.0,457379.14920709387,111749.68311400816,142293.07666263223
1200.0,457294.63805683976,111665.17196375405,142225.698951247
1230.0,456735.26927858265,111105.80318549694,141779.7342710124
1260.0,459582.4776149408,113953.01152185508,144049.71143927966
1290.0,455070.1196107891,109440.65351770341,140452.1701165487
1320.0,458735.98445719277,113106.51836410706,143374.83278124643
1350.0,460460.83141875156,114831.36532566586,144749.9914485963
1380.0,470428.7899050742,124799.32381198852,152697.0875178397
1410.0,472681.5893650992,127052.1232720135,154493.16379144412
1440.0,468736.4664866759,123107.00039359019,151347.85870587226
1470.0,472313.9525406146,126684.48644752888,154200.06012665862
1500.0,473426.13298333454,127796.66689024883,155086.7617352936
1530.0,467145.51234206825,121516.04624898254,150079.44798302397
1560.0,456935.2304687917,111305.76437570597,141939.1561617528
1590.0,457631.34105976834,112001.87496668263,142494.14018871277
1620.0,455955.9860284711,110326.51993538538,141158.4396636676
1650.0,463382.6866945855,117753.22060149978,147079.4819465091
1680.0,458669.7247085039,113040.25861541822,143322.00625823505
1710.0,455989.6632743656,110360.19718127989,141185.2893248935
1740.0,459104.24543467205,113474.77934158634,143668.43406084616
1770.0,462452.4049816725,116822.93888858677,146337.80167625876
1800.0,456581.4610310824,110951.99493799667,141657.10846746355
