Time,Home Value,Equity,HEP Expectation
0.0,365761.10426053975,183262.70634464078,174198.82090018084
1.0,366375.42838795244,183877.03047205348,174688.59951080623
2.0,366459.11566078605,183960.71774488708,174755.32037425027
3.0,366332.7645113757,183834.36659547672,174654.58513100047
4.0,365779.85954927804,183281.46163337908,174213.77381973946
5.0,366591.9080419051,184093.51012600612,174861.19098070037
6.0,366213.07694454386,183714.6790286449,174559.16252333098
7.0,367420.50997236697,184922.112056468,175521.80560440457
8.0,367451.03226020234,184952.63434430337,175546.1399306373
9.0,367799.0338044452,185300.6358885462,175823.58909017564
10.0,367770.1984597635,185271.80054386452,175800.5997032626
11.0,368182.0857347995,185683.68781890054,176128.98266642413
12.0,368382.96071753564,185884.56280163667,176289.13309119787
12.999999999999998,367669.5630679956,185171.16515209663,175720.3667119793
14.0,368673.3765129611,186174.97859706215,176520.67119696338
15.0,369068.7833952882,186570.38547938925,176835.91493364278
16.0,368632.0963608189,186133.69844491992,176487.76001105935
17.0,368718.3085618887,186219.91064598973,176556.49390929766
18.0,367177.26440727036,184678.8664913714,175327.8746327926
19.0,368108.1918626765,185609.79394677756,176070.06973039062
20.0,368988.52960844367,186490.1316925447,176771.9314655285
21.0,369677.49276978034,187179.09485388137,177321.21710298624
22.0,369820.24889851717,187321.8509826182,177435.03144833102
23.0,369198.8260602364,186700.4281443374,176939.59328993424
24.0,369778.3365839386,187279.93866803966,177401.61626197194
25.0,369535.31133684696,187036.913420948,177207.86094200957
25.999999999999996,368619.61260031915,186121.21468442018,176477.80715620614
27.0,368566.1609564069,186067.76304050794,176435.19207611604
28.0,367995.7223798752,185497.32446397623,175980.40184243675
29.000000000000004,367873.1630646578,185374.76514875886,175882.68969269723
30.0,367583.7891169867,185085.3912010877,175651.98221480852
60.0,370871.90940662666,188373.5114907277,178273.48268201578
90.0,369300.86356077576,186802.4656448768,177020.94413229224
120.0,370692.4789770956,188194.08106119666,178130.4292309821
150.0,370464.2317123338,187965.83379643483,177948.45586671768
180.0,369993.9810394361,187495.58312353716,177573.5418580697
210.0,377896.2888118902,195397.8908959912,183873.76864197844
240.0,377328.5144108752,194830.11649497625,183421.10245995992
270.0,373887.59198924736,191389.1940733484,180677.77832904473
300.0,371704.9935528821,189206.59563698314,178937.67081573844
330.0,396626.06161630485,214127.6637004059,198806.3452609545
360.0,401258.5329050553,218760.13498915636,202499.6486008737
390.0,404685.9199335212,222187.52201762222,205232.18144790258
420.0,396209.62008345907,213711.2221675601,198474.33135125675
450.0,395146.94708278304,212648.54916688407,197627.10025191467
480.0,396468.6371707243,213970.2392548253,198680.83639227363
510.0,396485.2224184647,213986.82450256575,198694.05921591463
540.0,397529.26354715205,215030.86563125308,199526.43579144953
570.0,400343.5153766937,217845.11746079472,201770.137917928
600.0,398698.7436794101,216200.3457635111,200458.8203890458
630.0,403523.83910797915,221025.44119208018,204305.69605237446
660.0,402554.7107708458,220056.31285494685,203533.0447608194
690.0,399835.9270631466,217337.52914724764,201365.4559464974
720.0,404717.74033607845,222219.34242017948,205257.55071448124
750.0,401450.4816187506,218952.08370285164,202652.68243124103
780.0,409302.02828327194,226803.63036737297,208912.4392029727
810.0,402621.9902241632,220123.59230826425,203586.68425778692
840.0,403169.233542584,220670.83562668503,204022.9817434465
870.0,404812.029836188,222313.63192028904,205332.72435376956
900.0,407471.79006841994,224973.39215252097,207453.25586638605
930.0,405014.42758205323,222516.02966615427,205494.08882301333
960.0,399379.8528174523,216881.4549015533,201001.84429520348
990.0,394086.59107938985,211588.19316349088,196781.7164114696
1020.0,393847.3257839269,211348.9278680279,196590.95876619156
1050.0,421976.6411579858,239478.2432420868,219017.4538149446
1080.0,420504.75222069636,238006.3543047974,217843.96951482983
1110.0,419253.7147707236,236755.31685482463,216846.56219067247
1140.0,425483.41668716766,242985.0187712687,221813.2802684676
1170.0,421601.9940490443,239103.59613314536,218718.7611015964
1200.0,418303.3815358548,235804.9836199558,216088.89556057358
1230.0,424764.1679498262,242265.77003392726,221239.8490266364
1260.0,423427.8815730126,240929.48365711365,220174.4757882616
1290.0,416725.3509832647,234226.9530673657,214830.78835448498
1320.0,414862.44275159953,232364.04483570057,213345.55838432195
1350.0,411126.98076675023,228628.58285085126,210367.40841536524
1380.0,413846.30628114514,231347.90836524617,212535.42919274842
1410.0,417636.30796555016,235137.9100496512,215557.06170956607
1440.0,418013.5169516399,235515.11903574094,215857.796915752
1470.0,423118.3162959636,240619.91838006463,219927.67048707715
1500.0,419309.79413430684,236811.39621840787,216891.27225748397
1530.0,413222.7035925496,230724.30567665063,212038.25311781722
1560.0,411798.32203185686,229299.9241159579,210902.64474649262
1590.0,409056.48491610744,226558.08700020847,208716.67627612065
1620.0,410400.39817180525,227902.00025590629,209788.13015169755
1650.0,401183.62920544925,218685.23128955028,202439.93056557814
1680.0,399721.5406242739,217223.14270837491,201274.25973816772
1710.0,394279.69957452134,211781.30165862237,196935.67489401167
1740.0,394515.34282643284,212016.94491053387,197123.544813773
1770.0,401134.026089996,218635.62817409702,202400.3837793047
1800.0,400873.9568652428,218375.55894934383,202193.0399067752
