Time,Home Value,Equity,HEP Expectation
0.0,114472.0122131678,32038.941828237468,38231.54387081474
1.0,114198.90753914806,31765.83715421772,38013.80730174973
2.0,114417.88337572876,31984.812990798426,38188.388888594985
3.0,114176.10364914655,31743.03326421621,37995.62657749781
4.0,114369.02829418896,31935.95790925862,38149.43848295271
5.0,114073.35340564497,31640.283020714633,37913.707490719346
6.0,114258.31051916072,31825.24013423038,38061.16716882861
7.0,114724.01043447324,32290.9400495429,38432.45302154411
8.0,114607.5796229352,32174.50923800486,38339.626908154656
9.0,114337.54456894984,31904.474184019506,38124.33763713397
10.0,114226.66793823552,31793.597553305182,38035.93967306441
11.0,114216.92800580415,31783.85762087381,38028.17437399678
12.0,114322.20682817609,31889.13644324575,38112.109406089316
12.999999999999998,113922.91046787074,31489.840082940398,37793.76472800906
14.0,113462.1531671711,31029.08278224076,37426.41944479087
15.0,113187.4843985325,30754.41401360216,37207.43587914031
16.0,113216.74887247158,30783.67848754124,37230.76739543112
17.0,113181.31948766588,30748.249102735543,37202.52081664456
18.0,112903.88861375966,30470.818228829317,36981.335123452496
19.0,113065.44955926762,30632.379174337286,37110.1418752815
20.0,112812.5080356701,30379.437650739754,36908.48066344073
21.0,112887.09016808473,30454.019783154392,36967.94232473892
22.0,112574.07487348854,30141.004488558203,36718.38644820596
23.0,112438.7411350572,30005.670750126854,36610.48970864795
24.0,112316.04182822694,29882.9714432966,36512.66594861247
25.0,112577.62515225791,30144.554767327572,36721.21695823381
25.999999999999996,112715.01157108403,30281.941186153694,36830.75022630657
27.0,112789.53693844615,30356.466553515813,36890.16663086275
28.0,113121.23286888978,30688.162483959444,37154.61590887985
29.000000000000004,113242.04320035772,30808.972815427376,37250.93365655609
30.0,113412.07429801555,30979.00391308521,37386.493357140695
60.0,114280.06546250022,31846.99507756988,38078.51160549908
90.0,112655.69091615634,30222.620531226,36783.455994067575
120.0,114759.08318465367,32326.012799723336,38460.415268325036
150.0,115680.02267984697,33246.95229491663,39194.64732319404
180.0,116692.55843458926,34259.48804965892,40001.90579317281
210.0,116909.10531038807,34476.03492545773,40174.55085663581
240.0,116513.22240173265,34080.15201680231,39858.927601224685
270.0,117137.53079939217,34704.460414461835,40356.666312701396
300.0,116724.15756905895,34291.08718412861,40027.09865063507
330.0,115472.96918642001,33039.898801489675,39029.570993272086
360.0,115253.6217434736,32820.55135854326,38854.6931379891
390.0,117188.51271519782,34755.442330267484,40397.3123670823
420.0,118610.48933151692,36177.41894658658,41531.00336244622
450.0,116702.59115839482,34269.52077346448,40009.90452431003
480.0,117924.01905574753,35490.94867081719,40983.70521331118
510.0,117688.18922156957,35255.11883663923,40795.68653819556
540.0,119076.37534657912,36643.304961648784,41902.437585822714
570.0,118843.38909310951,36410.31870817917,41716.68599569754
600.0,118307.10710453546,35874.03671960512,41289.12758549242
630.0,119837.58780620668,37404.51742127634,42509.32499953594
660.0,120114.0786733509,37681.00828842056,42729.761259024635
690.0,120349.66955093,37916.599165999665,42917.58942260773
720.0,120674.39228681578,38241.32190188544,43176.47922250936
750.0,120876.36503832416,38443.29465339382,43337.50485898336
780.0,121825.18371209672,39392.113327166386,44093.96398379904
810.0,122575.61939931194,40142.5490143816,44692.2594630861
840.0,122899.27044104206,40466.20005611172,44950.29483964482
870.0,122553.82710686038,40120.75672193004,44674.8852493071
900.0,122875.96533349171,40442.89494856137,44931.71451260385
930.0,123107.51572820451,40674.44534327417,45116.32134400056
960.0,125507.89978258238,43074.829397652036,47030.061525542806
990.0,124781.67893642953,42348.60855149919,46451.0716712228
1020.0,122416.1437345917,39983.073349661354,44565.11523089681
1050.0,122590.84169841075,40157.77131348041,44704.395656620516
1080.0,121612.56738672403,39179.49700179369,43924.452607327636
1110.0,121317.24379502203,38884.173410091695,43689.0016914766
1140.0,124032.32110196342,41599.25071703308,45853.63552530448
1170.0,125022.75875937453,42589.68837444419,46643.275974233184
1200.0,123393.08358413981,40960.01319920947,45343.99436135106
1230.0,121877.29443086965,39444.22404593931,44135.50999233168
1260.0,121808.49260212398,39375.42221719364,44080.65675999411
1290.0,123364.8875743188,40931.81718938846,45321.514693209945
1320.0,122649.41792791254,40216.3475429822,44751.09638514618
1350.0,124602.27987635384,42169.209491423506,46308.04322993167
1380.0,123806.24796225173,41373.17757732139,45673.39551302619
1410.0,125068.61998563429,42635.54960070395,46679.83948635452
1440.0,125182.79028936771,42749.71990443737,46770.86337788348
1470.0,126362.89280799219,43929.82242306185,47711.71682344439
1500.0,126845.25725394825,44412.18686901791,48096.288709218206
1530.0,139281.79140464042,56848.72101971008,58011.49168679786
1560.0,139735.49984901544,57302.4294640851,58373.217169485484
1590.0,140207.38621242868,57774.31582749834,58749.435255561635
1620.0,140724.9609980577,58291.89061312737,59162.07908328783
1650.0,139188.2138063232,56755.14342139287,57936.88562129545
1680.0,136776.7822251062,54343.71184017586,56014.33764252583
1710.0,135996.63380404701,53563.563419116676,55392.353265390535
1740.0,136407.917437297,53974.84705236666,55720.25496658942
1770.0,138024.4849394946,55591.41455456427,57009.08630151211
1800.0,139286.69805669057,56853.62767176023,58015.403584632746
